time	track	channel	bar	pitch	volume	instrument
932	3	4	171798687	60	72	171798687
932	3	4	171798687	61	0	171798687
936	1	2	-343597389	51	80	-343597389
936	1	2	-343597389	58	0	-343597389
936	2	9	-343597389	35	80	-343597389
936	2	9	-343597389	35	0	-343597389
936	3	4	-343597389	60	0	-343597389
944	1	2	-1374389540	51	0	-1374389540
944	1	2	-1374389540	63	80	-1374389540
944	2	9	-1374389540	35	0	-1374389540
944	2	9	-1374389540	38	80	-1374389540
944	3	4	-1374389540	58	72	-1374389540
944	4	6	-1374389540	37	0	-1374389540
944	4	6	-1374389540	37	72	-1374389540
948	3	4	-1889785616	58	0	-1889785616
948	3	4	-1889785616	56	72	-1889785616
952	1	2	1889785604	63	0	1889785604
952	1	2	1889785604	61	80	1889785604
952	2	9	1889785604	42	80	1889785604
952	2	9	1889785604	38	0	1889785604
952	3	4	1889785604	56	0	1889785604
960	1	2	858993453	61	0	858993453
960	1	2	858993453	60	80	858993453
960	2	9	858993453	35	80	858993453
960	2	9	858993453	42	0	858993453
960	3	4	858993453	56	72	858993453
960	4	6	858993453	39	72	858993453
960	4	6	858993453	37	0	858993453
968	1	2	-171798698	60	0	-171798698
968	1	2	-171798698	56	80	-171798698
968	2	9	-171798698	42	80	-171798698
968	2	9	-171798698	35	0	-171798698
972	2	9	-687194774	42	80	-687194774
972	2	9	-687194774	42	0	-687194774
976	1	2	-1202590850	56	0	-1202590850
976	1	2	-1202590850	60	80	-1202590850
976	2	9	-1202590850	38	80	-1202590850
976	2	9	-1202590850	42	0	-1202590850
976	4	6	-1202590850	39	72	-1202590850
976	4	6	-1202590850	39	0	-1202590850
984	1	2	2061584295	56	80	2061584295
984	1	2	2061584295	60	0	2061584295
984	2	9	2061584295	38	0	2061584295
984	2	9	2061584295	42	80	2061584295
988	2	9	1546188219	42	0	1546188219
988	2	9	1546188219	35	80	1546188219
992	1	2	1030792143	60	80	1030792143
992	1	2	1030792143	56	0	1030792143
992	2	9	1030792143	42	80	1030792143
992	2	9	1030792143	35	0	1030792143
992	4	6	1030792143	39	72	1030792143
992	4	6	1030792143	39	0	1030792143
996	2	9	515396067	35	80	515396067
996	2	9	515396067	42	0	515396067
1000	1	2	-9	56	80	-9
1000	1	2	-9	60	0	-9
1000	2	9	-9	35	80	-9
1000	2	9	-9	35	0	-9
1008	1	2	-1030792160	56	0	-1030792160
1008	1	2	-1030792160	60	80	-1030792160
1008	2	9	-1030792160	35	0	-1030792160
1008	2	9	-1030792160	38	80	-1030792160
1008	4	6	-1030792160	39	0	-1030792160
1008	4	6	-1030792160	39	72	-1030792160
1016	1	2	-2061584311	58	80	-2061584311
1016	1	2	-2061584311	60	0	-2061584311
1016	2	9	-2061584311	38	0	-2061584311
1016	2	9	-2061584311	42	80	-2061584311
1024	0	0	1202590834	65	80	1202590834
1024	0	0	1202590834	61	80	1202590834
1024	0	0	1202590834	51	80	1202590834
1024	1	2	1202590834	58	0	1202590834
1024	2	9	1202590834	35	80	1202590834
1024	2	9	1202590834	42	0	1202590834
1024	3	4	1202590834	56	0	1202590834
1024	3	4	1202590834	61	72	1202590834
1024	4	6	1202590834	39	0	1202590834
1024	4	6	1202590834	37	72	1202590834
1032	0	0	171798683	56	80	171798683
1032	0	0	171798683	51	0	171798683
1032	0	0	171798683	61	0	171798683
1032	0	0	171798683	65	0	171798683
1032	2	9	171798683	35	0	171798683
1032	2	9	171798683	42	80	171798683
1036	2	9	-343597393	42	0	-343597393
1036	2	9	-343597393	42	80	-343597393
1040	0	0	-858993469	61	80	-858993469
1040	0	0	-858993469	56	0	-858993469
1040	0	0	-858993469	65	80	-858993469
1040	2	9	-858993469	42	0	-858993469
1040	2	9	-858993469	38	80	-858993469
1040	3	4	-858993469	60	72	-858993469
1040	3	4	-858993469	61	0	-858993469
1040	4	6	-858993469	37	0	-858993469
1040	4	6	-858993469	37	72	-858993469
1048	0	0	-1889785620	56	80	-1889785620
1048	0	0	-1889785620	65	0	-1889785620
1048	0	0	-1889785620	61	0	-1889785620
1048	2	9	-1889785620	42	80	-1889785620
1048	2	9	-1889785620	38	0	-1889785620
1052	2	9	1889785600	42	0	1889785600
1052	2	9	1889785600	35	80	1889785600
1056	0	0	1374389524	46	80	1374389524
1056	0	0	1374389524	63	80	1374389524
1056	0	0	1374389524	67	80	1374389524
1056	0	0	1374389524	56	0	1374389524
1056	2	9	1374389524	35	0	1374389524
1056	2	9	1374389524	42	80	1374389524
1056	3	4	1374389524	58	72	1374389524
1056	3	4	1374389524	60	0	1374389524
1056	4	6	1374389524	39	72	1374389524
1056	4	6	1374389524	37	0	1374389524
1060	2	9	858993448	35	80	858993448
1060	2	9	858993448	42	0	858993448
1064	0	0	343597372	63	0	343597372
1064	0	0	343597372	67	0	343597372
1064	0	0	343597372	46	0	343597372
1064	0	0	343597372	58	80	343597372
1064	2	9	343597372	35	80	343597372
1064	2	9	343597372	35	0	343597372
1072	0	0	-687194779	58	0	-687194779
1072	0	0	-687194779	67	80	-687194779
1072	0	0	-687194779	63	80	-687194779
1072	2	9	-687194779	38	80	-687194779
1072	2	9	-687194779	35	0	-687194779
1072	4	6	-687194779	39	0	-687194779
1072	4	6	-687194779	39	72	-687194779
1080	0	0	-1717986930	67	0	-1717986930
1080	0	0	-1717986930	63	0	-1717986930
1080	0	0	-1717986930	58	80	-1717986930
1080	2	9	-1717986930	42	80	-1717986930
1080	2	9	-1717986930	38	0	-1717986930
1088	0	0	1546188215	60	80	1546188215
1088	0	0	1546188215	63	80	1546188215
1088	0	0	1546188215	58	0	1546188215
1088	2	9	1546188215	35	80	1546188215
1088	2	9	1546188215	42	0	1546188215
1088	3	4	1546188215	58	0	1546188215
1088	3	4	1546188215	63	72	1546188215
1088	4	6	1546188215	36	72	1546188215
1088	4	6	1546188215	39	0	1546188215
1092	3	4	1030792139	63	72	1030792139
1092	3	4	1030792139	63	0	1030792139
1096	0	0	515396063	55	80	515396063
1096	0	0	515396063	60	0	515396063
1096	0	0	515396063	63	0	515396063
1096	2	9	515396063	35	0	515396063
1096	2	9	515396063	42	80	515396063
1096	3	4	515396063	63	0	515396063
1100	2	9	-13	42	80	-13
1100	2	9	-13	42	0	-13
1104	0	0	-515396089	55	0	-515396089
1104	0	0	-515396089	60	80	-515396089
1104	0	0	-515396089	63	80	-515396089
1104	2	9	-515396089	42	0	-515396089
1104	2	9	-515396089	38	80	-515396089
1104	3	4	-515396089	63	72	-515396089
1104	4	6	-515396089	36	72	-515396089
1104	4	6	-515396089	36	0	-515396089
1112	0	0	-1546188240	63	0	-1546188240
1112	0	0	-1546188240	60	0	-1546188240
1112	0	0	-1546188240	55	80	-1546188240
1112	2	9	-1546188240	42	80	-1546188240
1112	2	9	-1546188240	38	0	-1546188240
1112	3	4	-1546188240	63	0	-1546188240
1112	3	4	-1546188240	56	72	-1546188240
1116	2	9	-2061584316	35	80	-2061584316
1116	2	9	-2061584316	42	0	-2061584316
1120	0	0	1717986904	65	80	1717986904
1120	0	0	1717986904	68	80	1717986904
1120	0	0	1717986904	55	0	1717986904
1120	2	9	1717986904	42	80	1717986904
1120	2	9	1717986904	35	0	1717986904
1120	3	4	1717986904	56	72	1717986904
1120	3	4	1717986904	56	0	1717986904
1120	4	6	1717986904	41	72	1717986904
1120	4	6	1717986904	36	0	1717986904
1124	2	9	1202590828	42	0	1202590828
1124	2	9	1202590828	35	80	1202590828
1128	0	0	687194752	60	80	687194752
1128	0	0	687194752	65	0	687194752
1128	0	0	687194752	68	0	687194752
1128	2	9	687194752	35	80	687194752
1128	2	9	687194752	35	0	687194752
1136	0	0	-343597399	65	80	-343597399
1136	0	0	-343597399	68	80	-343597399
1136	0	0	-343597399	60	0	-343597399
1136	2	9	-343597399	38	80	-343597399
1136	2	9	-343597399	35	0	-343597399
1136	4	6	-343597399	41	0	-343597399
1136	4	6	-343597399	41	72	-343597399
1144	0	0	-1374389550	60	80	-1374389550
1144	0	0	-1374389550	68	0	-1374389550
1144	0	0	-1374389550	65	0	-1374389550
1144	2	9	-1374389550	42	80	-1374389550
1144	2	9	-1374389550	38	0	-1374389550
1144	3	4	-1374389550	58	72	-1374389550
1144	3	4	-1374389550	56	0	-1374389550
1148	3	4	-1889785626	58	0	-1889785626
1148	3	4	-1889785626	60	72	-1889785626
1152	0	0	1889785594	65	80	1889785594
1152	0	0	1889785594	60	0	1889785594
1152	0	0	1889785594	61	80	1889785594
1152	2	9	1889785594	35	80	1889785594
1152	2	9	1889785594	42	0	1889785594
1152	3	4	1889785594	60	0	1889785594
1152	3	4	1889785594	61	72	1889785594
1152	4	6	1889785594	41	0	1889785594
1152	4	6	1889785594	37	72	1889785594
1160	0	0	858993443	61	0	858993443
1160	0	0	858993443	65	0	858993443
1160	0	0	858993443	56	80	858993443
1160	2	9	858993443	42	80	858993443
1160	2	9	858993443	35	0	858993443
1160	3	4	858993443	61	0	858993443
1160	3	4	858993443	60	72	858993443
1164	2	9	343597367	42	0	343597367
1164	2	9	343597367	42	80	343597367
1168	0	0	-171798709	56	0	-171798709
1168	0	0	-171798709	65	80	-171798709
1168	0	0	-171798709	61	80	-171798709
1168	2	9	-171798709	42	0	-171798709
1168	2	9	-171798709	38	80	-171798709
1168	3	4	-171798709	58	72	-171798709
1168	3	4	-171798709	60	0	-171798709
1168	4	6	-171798709	37	0	-171798709
1168	4	6	-171798709	37	72	-171798709
1176	0	0	-1202590860	65	0	-1202590860
1176	0	0	-1202590860	61	0	-1202590860
1176	0	0	-1202590860	56	80	-1202590860
1176	2	9	-1202590860	38	0	-1202590860
1176	2	9	-1202590860	42	80	-1202590860
1176	3	4	-1202590860	56	72	-1202590860
1176	3	4	-1202590860	58	0	-1202590860
1180	2	9	-1717986936	42	0	-1717986936
1180	2	9	-1717986936	35	80	-1717986936
1184	0	0	2061584284	61	80	2061584284
1184	0	0	2061584284	65	80	2061584284
1184	0	0	2061584284	56	0	2061584284
1184	2	9	2061584284	42	80	2061584284
1184	2	9	2061584284	35	0	2061584284
1184	3	4	2061584284	56	0	2061584284
1184	3	4	2061584284	61	72	2061584284
1184	4	6	2061584284	37	72	2061584284
1184	4	6	2061584284	37	0	2061584284
1188	2	9	1546188208	35	80	1546188208
1188	2	9	1546188208	42	0	1546188208
1192	0	0	1030792132	65	0	1030792132
1192	0	0	1030792132	61	0	1030792132
1192	0	0	1030792132	56	80	1030792132
1192	2	9	1030792132	35	80	1030792132
1192	2	9	1030792132	35	0	1030792132
1192	3	4	1030792132	60	72	1030792132
1192	3	4	1030792132	61	0	1030792132
1200	0	0	-19	61	80	-19
1200	0	0	-19	65	80	-19
1200	0	0	-19	56	0	-19
1200	2	9	-19	38	80	-19
1200	2	9	-19	35	0	-19
1200	3	4	-19	58	72	-19
1200	3	4	-19	60	0	-19
1200	4	6	-19	37	0	-19
1200	4	6	-19	37	72	-19
1208	0	0	-1030792170	65	0	-1030792170
1208	0	0	-1030792170	61	0	-1030792170
1208	0	0	-1030792170	56	80	-1030792170
1208	2	9	-1030792170	42	80	-1030792170
1208	2	9	-1030792170	38	0	-1030792170
1208	3	4	-1030792170	58	0	-1030792170
1208	3	4	-1030792170	56	72	-1030792170
1216	0	0	-2061584321	63	80	-2061584321
1216	0	0	-2061584321	67	80	-2061584321
1216	0	0	-2061584321	56	0	-2061584321
1216	2	9	-2061584321	42	0	-2061584321
1216	2	9	-2061584321	35	80	-2061584321
1216	3	4	-2061584321	56	0	-2061584321
1216	3	4	-2061584321	60	72	-2061584321
1216	4	6	-2061584321	39	72	-2061584321
1216	4	6	-2061584321	37	0	-2061584321
1224	0	0	1202590824	67	0	1202590824
1224	0	0	1202590824	58	80	1202590824
1224	0	0	1202590824	63	0	1202590824
1224	2	9	1202590824	42	80	1202590824
1224	2	9	1202590824	35	0	1202590824
1228	2	9	687194748	42	80	687194748
1228	2	9	687194748	42	0	687194748
1232	0	0	171798672	63	80	171798672
1232	0	0	171798672	67	80	171798672
1232	0	0	171798672	58	0	171798672
1232	2	9	171798672	42	0	171798672
1232	2	9	171798672	38	80	171798672
1232	4	6	171798672	39	0	171798672
1232	4	6	171798672	39	72	171798672
1240	0	0	-858993479	67	0	-858993479
1240	0	0	-858993479	63	0	-858993479
1240	0	0	-858993479	58	80	-858993479
1240	2	9	-858993479	38	0	-858993479
1240	2	9	-858993479	42	80	-858993479
1244	2	9	-1374389555	42	0	-1374389555
1244	2	9	-1374389555	35	80	-1374389555
1248	0	0	-1889785631	63	80	-1889785631
1248	0	0	-1889785631	58	0	-1889785631
1248	0	0	-1889785631	67	80	-1889785631
1248	2	9	-1889785631	35	0	-1889785631
1248	2	9	-1889785631	42	80	-1889785631
1248	3	4	-1889785631	58	72	-1889785631
1248	3	4	-1889785631	60	0	-1889785631
1248	4	6	-1889785631	39	72	-1889785631
1248	4	6	-1889785631	39	0	-1889785631
1252	2	9	1889785589	35	80	1889785589
1252	2	9	1889785589	42	0	1889785589
1256	0	0	1374389513	58	80	1374389513
1256	0	0	1374389513	63	0	1374389513
1256	0	0	1374389513	67	0	1374389513
1256	2	9	1374389513	35	80	1374389513
1256	2	9	1374389513	35	0	1374389513
1264	0	0	343597362	63	80	343597362
1264	0	0	343597362	67	80	343597362
1264	0	0	343597362	58	0	343597362
1264	2	9	343597362	35	0	343597362
1264	2	9	343597362	38	80	343597362
1264	4	6	343597362	39	0	343597362
1264	4	6	343597362	39	72	343597362
1272	0	0	-687194789	67	0	-687194789
1272	0	0	-687194789	63	0	-687194789
1272	0	0	-687194789	58	80	-687194789
1272	2	9	-687194789	42	80	-687194789
1272	2	9	-687194789	38	0	-687194789
1280	0	0	-1717986940	65	80	-1717986940
1280	0	0	-1717986940	61	80	-1717986940
1280	0	0	-1717986940	58	0	-1717986940
1280	2	9	-1717986940	42	0	-1717986940
1280	2	9	-1717986940	35	80	-1717986940
1280	3	4	-1717986940	61	72	-1717986940
1280	3	4	-1717986940	58	0	-1717986940
1280	4	6	-1717986940	32	72	-1717986940
1280	4	6	-1717986940	39	0	-1717986940
1288	0	0	1546188205	56	80	1546188205
1288	0	0	1546188205	61	0	1546188205
1288	0	0	1546188205	65	0	1546188205
1288	2	9	1546188205	42	80	1546188205
1288	2	9	1546188205	35	0	1546188205
1288	4	6	1546188205	32	72	1546188205
1288	4	6	1546188205	32	0	1546188205
1292	2	9	1030792129	42	80	1030792129
1292	2	9	1030792129	42	0	1030792129
1296	0	0	515396053	65	80	515396053
1296	0	0	515396053	56	0	515396053
1296	0	0	515396053	61	80	515396053
1296	2	9	515396053	42	0	515396053
1296	2	9	515396053	38	80	515396053
1296	3	4	515396053	60	72	515396053
1296	3	4	515396053	61	0	515396053
1296	4	6	515396053	32	0	515396053
1296	4	6	515396053	32	72	515396053
1304	0	0	-515396098	65	0	-515396098
1304	0	0	-515396098	61	0	-515396098
1304	0	0	-515396098	56	80	-515396098
1304	2	9	-515396098	42	80	-515396098
1304	2	9	-515396098	38	0	-515396098
1304	4	6	-515396098	32	0	-515396098
1304	4	6	-515396098	32	72	-515396098
1308	2	9	-1030792174	35	80	-1030792174
1308	2	9	-1030792174	42	0	-1030792174
1312	0	0	-1546188250	63	80	-1546188250
1312	0	0	-1546188250	67	80	-1546188250
1312	0	0	-1546188250	56	0	-1546188250
1312	2	9	-1546188250	42	80	-1546188250
1312	2	9	-1546188250	35	0	-1546188250
1312	3	4	-1546188250	60	0	-1546188250
1312	3	4	-1546188250	58	72	-1546188250
1312	4	6	-1546188250	32	0	-1546188250
1312	4	6	-1546188250	32	72	-1546188250
1316	2	9	-2061584326	42	0	-2061584326
1316	2	9	-2061584326	35	80	-2061584326
1320	0	0	1717986894	63	0	1717986894
1320	0	0	1717986894	58	80	1717986894
1320	0	0	1717986894	67	0	1717986894
1320	2	9	1717986894	35	0	1717986894
1320	2	9	1717986894	35	80	1717986894
1320	4	6	1717986894	32	0	1717986894
1320	4	6	1717986894	32	72	1717986894
1328	0	0	687194743	67	80	687194743
1328	0	0	687194743	58	0	687194743
1328	0	0	687194743	63	80	687194743
1328	2	9	687194743	38	80	687194743
1328	2	9	687194743	35	0	687194743
1328	4	6	687194743	32	0	687194743
1328	4	6	687194743	32	72	687194743
1336	0	0	-343597408	67	0	-343597408
1336	0	0	-343597408	63	0	-343597408
1336	0	0	-343597408	58	80	-343597408
1336	2	9	-343597408	42	80	-343597408
1336	2	9	-343597408	38	0	-343597408
1336	4	6	-343597408	32	72	-343597408
1336	4	6	-343597408	32	0	-343597408
1344	0	0	-1374389559	63	80	-1374389559
1344	0	0	-1374389559	58	0	-1374389559
1344	0	0	-1374389559	60	80	-1374389559
1344	2	9	-1374389559	35	80	-1374389559
1344	2	9	-1374389559	42	0	-1374389559
1344	3	4	-1374389559	58	0	-1374389559
1344	3	4	-1374389559	63	72	-1374389559
1344	4	6	-1374389559	41	72	-1374389559
1344	4	6	-1374389559	32	0	-1374389559
1348	3	4	-1889785635	63	0	-1889785635
1348	3	4	-1889785635	63	72	-1889785635
1352	0	0	1889785585	55	80	1889785585
1352	0	0	1889785585	60	0	1889785585
1352	0	0	1889785585	63	0	1889785585
1352	2	9	1889785585	35	0	1889785585
1352	2	9	1889785585	42	80	1889785585
1352	3	4	1889785585	63	0	1889785585
1352	4	6	1889785585	41	0	1889785585
1352	4	6	1889785585	41	72	1889785585
1356	2	9	1374389509	42	80	1374389509
1356	2	9	1374389509	42	0	1374389509
1360	0	0	858993433	60	80	858993433
1360	0	0	858993433	63	80	858993433
1360	0	0	858993433	55	0	858993433
1360	2	9	858993433	42	0	858993433
1360	2	9	858993433	38	80	858993433
1360	3	4	858993433	63	72	858993433
1360	4	6	858993433	41	0	858993433
1360	4	6	858993433	41	72	858993433
1368	0	0	-171798718	55	80	-171798718
1368	0	0	-171798718	63	0	-171798718
1368	0	0	-171798718	60	0	-171798718
1368	2	9	-171798718	38	0	-171798718
1368	2	9	-171798718	42	80	-171798718
1368	3	4	-171798718	63	0	-171798718
1368	3	4	-171798718	56	72	-171798718
1368	4	6	-171798718	41	0	-171798718
1368	4	6	-171798718	41	72	-171798718
1372	2	9	-687194794	42	0	-687194794
1372	2	9	-687194794	35	80	-687194794
1376	0	0	-1202590870	68	80	-1202590870
1376	0	0	-1202590870	65	80	-1202590870
1376	0	0	-1202590870	55	0	-1202590870
1376	2	9	-1202590870	35	0	-1202590870
1376	2	9	-1202590870	42	80	-1202590870
1376	3	4	-1202590870	56	0	-1202590870
1376	3	4	-1202590870	56	72	-1202590870
1376	4	6	-1202590870	41	0	-1202590870
1376	4	6	-1202590870	41	72	-1202590870
1380	2	9	-1717986946	42	0	-1717986946
1380	2	9	-1717986946	35	80	-1717986946
1384	0	0	2061584274	68	0	2061584274
1384	0	0	2061584274	65	0	2061584274
1384	0	0	2061584274	60	80	2061584274
1384	2	9	2061584274	35	0	2061584274
1384	2	9	2061584274	35	80	2061584274
1384	4	6	2061584274	41	0	2061584274
1384	4	6	2061584274	41	72	2061584274
1392	0	0	1030792123	65	80	1030792123
1392	0	0	1030792123	68	80	1030792123
1392	0	0	1030792123	60	0	1030792123
1392	2	9	1030792123	35	0	1030792123
1392	2	9	1030792123	38	80	1030792123
1392	4	6	1030792123	41	0	1030792123
1392	4	6	1030792123	41	72	1030792123
1400	0	0	-28	65	0	-28
1400	0	0	-28	60	80	-28
1400	0	0	-28	68	0	-28
1400	2	9	-28	42	80	-28
1400	2	9	-28	38	0	-28
1400	3	4	-28	56	0	-28
1400	3	4	-28	58	72	-28
1400	4	6	-28	41	72	-28
1400	4	6	-28	41	0	-28
1404	3	4	-515396104	58	0	-515396104
1404	3	4	-515396104	60	72	-515396104
1408	0	0	-1030792180	60	0	-1030792180
1408	0	0	-1030792180	61	80	-1030792180
1408	0	0	-1030792180	65	80	-1030792180
1408	2	9	-1030792180	42	0	-1030792180
1408	2	9	-1030792180	35	80	-1030792180
1408	3	4	-1030792180	61	72	-1030792180
1408	3	4	-1030792180	60	0	-1030792180
1408	4	6	-1030792180	41	0	-1030792180
1408	4	6	-1030792180	37	72	-1030792180
1416	0	0	-2061584331	56	80	-2061584331
1416	0	0	-2061584331	61	0	-2061584331
1416	0	0	-2061584331	65	0	-2061584331
1416	2	9	-2061584331	35	0	-2061584331
1416	2	9	-2061584331	42	80	-2061584331
1416	3	4	-2061584331	60	72	-2061584331
1416	3	4	-2061584331	61	0	-2061584331
1416	4	6	-2061584331	37	0	-2061584331
1416	4	6	-2061584331	37	72	-2061584331
1420	2	9	1717986889	42	80	1717986889
1420	2	9	1717986889	42	0	1717986889
1424	0	0	1202590813	65	80	1202590813
1424	0	0	1202590813	61	80	1202590813
1424	0	0	1202590813	56	0	1202590813
1424	2	9	1202590813	42	0	1202590813
1424	2	9	1202590813	38	80	1202590813
1424	3	4	1202590813	60	0	1202590813
1424	3	4	1202590813	58	72	1202590813
1424	4	6	1202590813	37	0	1202590813
1424	4	6	1202590813	37	72	1202590813
1432	0	0	171798662	65	0	171798662
1432	0	0	171798662	61	0	171798662
1432	0	0	171798662	56	80	171798662
1432	2	9	171798662	42	80	171798662
1432	2	9	171798662	38	0	171798662
1432	3	4	171798662	58	0	171798662
1432	3	4	171798662	56	72	171798662
1432	4	6	171798662	37	0	171798662
1432	4	6	171798662	37	72	171798662
1436	2	9	-343597414	35	80	-343597414
1436	2	9	-343597414	42	0	-343597414
1440	0	0	-858993490	61	80	-858993490
1440	0	0	-858993490	56	0	-858993490
1440	0	0	-858993490	65	80	-858993490
1440	2	9	-858993490	42	80	-858993490
1440	2	9	-858993490	35	0	-858993490
1440	3	4	-858993490	56	0	-858993490
1440	3	4	-858993490	61	72	-858993490
1440	4	6	-858993490	37	72	-858993490
1440	4	6	-858993490	37	0	-858993490
1444	2	9	-1374389566	42	0	-1374389566
1444	2	9	-1374389566	35	80	-1374389566
1448	0	0	-1889785642	65	0	-1889785642
1448	0	0	-1889785642	61	0	-1889785642
1448	0	0	-1889785642	56	80	-1889785642
1448	2	9	-1889785642	35	0	-1889785642
1448	2	9	-1889785642	35	80	-1889785642
1448	3	4	-1889785642	61	0	-1889785642
1448	3	4	-1889785642	60	72	-1889785642
1448	4	6	-1889785642	37	72	-1889785642
1448	4	6	-1889785642	37	0	-1889785642
1456	0	0	1374389503	56	0	1374389503
1456	0	0	1374389503	65	80	1374389503
1456	0	0	1374389503	61	80	1374389503
1456	2	9	1374389503	35	0	1374389503
1456	2	9	1374389503	38	80	1374389503
1456	3	4	1374389503	58	72	1374389503
1456	3	4	1374389503	60	0	1374389503
1456	4	6	1374389503	37	0	1374389503
1456	4	6	1374389503	37	72	1374389503
1464	0	0	343597352	56	80	343597352
1464	0	0	343597352	65	0	343597352
1464	0	0	343597352	61	0	343597352
1464	2	9	343597352	38	0	343597352
1464	2	9	343597352	42	80	343597352
1464	3	4	343597352	58	0	343597352
1464	3	4	343597352	56	72	343597352
1464	4	6	343597352	37	72	343597352
1464	4	6	343597352	37	0	343597352
1472	0	0	-687194799	63	80	-687194799
1472	0	0	-687194799	67	80	-687194799
1472	0	0	-687194799	56	0	-687194799
1472	2	9	-687194799	35	80	-687194799
1472	2	9	-687194799	42	0	-687194799
1472	3	4	-687194799	65	72	-687194799
1472	3	4	-687194799	56	0	-687194799
1472	4	6	-687194799	37	0	-687194799
1472	4	6	-687194799	39	72	-687194799
1480	0	0	-1717986950	67	0	-1717986950
1480	0	0	-1717986950	58	80	-1717986950
1480	0	0	-1717986950	63	0	-1717986950
1480	2	9	-1717986950	35	0	-1717986950
1480	2	9	-1717986950	42	80	-1717986950
1480	4	6	-1717986950	39	72	-1717986950
1480	4	6	-1717986950	39	0	-1717986950
1484	2	9	2061584270	42	0	2061584270
1484	2	9	2061584270	42	80	2061584270
1488	0	0	1546188194	58	0	1546188194
1488	0	0	1546188194	67	80	1546188194
1488	0	0	1546188194	63	80	1546188194
1488	2	9	1546188194	42	0	1546188194
1488	2	9	1546188194	38	80	1546188194
1488	4	6	1546188194	39	72	1546188194
1488	4	6	1546188194	39	0	1546188194
