time	track	bar	beat0	7	0	0
57081	9	21	85
57081	8	21	85
57081	8	21	85
57081	7	21	85
57081	7	21	85
57081	6	21	85
57081	6	21	85
57081	6	21	85
57081	5	21	85
57081	4	21	85
57081	4	21	85
57081	3	21	85
57081	3	21	85
57081	2	21	85
57081	1	21	85
57244	4	21	85
57244	4	21	85
57395	7	22	86
57395	7	22	86
57411	10	22	86
57411	10	22	86
57411	3	22	86
57411	9	22	86
57411	9	22	86
57411	7	22	86
57411	4	22	86
57411	4	22	86
57411	3	22	86
57411	3	22	86
57411	3	22	86
57411	7	22	86
57577	4	22	86
57577	4	22	86
57708	1	22	86
57708	2	22	86
57708	6	22	86
57708	6	22	86
57708	6	22	86
57708	6	22	86
57726	7	22	86
57726	7	22	86
57742	8	22	86
57742	8	22	86
57742	9	22	86
57742	9	22	86
57742	10	22	86
57743	10	22	86
57743	9	22	86
57743	9	22	86
57743	4	22	86
