time	track	channel	instrument	pitch	velocity	bar	beat
62437500	14	0B	51	3C	59	20.812500	83.250000
62625000	3	00	73	46	00	20.875000	83.500000
62625000	3	00	73	46	01	20.875000	83.500000
62625000	6	03	53	46	01	20.875000	83.500000
62625000	12	09	0	45	1D	20.875000	83.500000
62625000	12	09	0	22	2D	20.875000	83.500000
62625000	12	09	0	24	59	20.875000	83.500000
62625000	12	09	0	25	59	20.875000	83.500000
62632812	12	09	0	2A	5D	20.877604	83.510417
62645312	12	09	0	22	00	20.881771	83.527083
62645312	12	09	0	45	00	20.881771	83.527083
62653125	12	09	0	2A	00	20.884375	83.537500
62671875	12	09	0	24	00	20.890625	83.562500
62671875	12	09	0	25	00	20.890625	83.562500
62812500	6	03	53	46	00	20.937500	83.750000
62812500	6	03	53	43	01	20.937500	83.750000
63000000	3	00	73	46	00	21.000000	84.000000
63000000	4	01	0	39	00	21.000000	84.000000
63000000	4	01	0	3C	00	21.000000	84.000000
63000000	4	01	0	3A	59	21.000000	84.000000
63000000	4	01	0	3E	59	21.000000	84.000000
63000000	6	03	53	43	00	21.000000	84.000000
63000000	6	03	53	46	59	21.000000	84.000000
63000000	7	04	35	1D	00	21.000000	84.000000
63000000	7	04	35	1B	7F	21.000000	84.000000
63000000	8	05	18	1D	00	21.000000	84.000000
63000000	8	05	18	1B	7F	21.000000	84.000000
63000000	9	06	32	1D	00	21.000000	84.000000
63000000	9	06	32	1B	7F	21.000000	84.000000
63000000	12	09	0	22	16	21.000000	84.000000
63000000	12	09	0	45	31	21.000000	84.000000
63000000	12	09	0	24	59	21.000000	84.000000
63000000	13	0A	50	39	00	21.000000	84.000000
63000000	13	0A	50	3C	00	21.000000	84.000000
63000000	13	0A	50	3A	59	21.000000	84.000000
63000000	13	0A	50	3E	59	21.000000	84.000000
63000000	14	0B	51	39	00	21.000000	84.000000
63000000	14	0B	51	3C	00	21.000000	84.000000
63000000	14	0B	51	3A	59	21.000000	84.000000
63000000	14	0B	51	3E	59	21.000000	84.000000
63007812	12	09	0	2A	7F	21.002604	84.010417
63020312	12	09	0	22	00	21.006771	84.027083
63020312	12	09	0	45	00	21.006771	84.027083
63028125	12	09	0	2A	00	21.009375	84.037500
63046875	12	09	0	24	00	21.015625	84.062500
63125000	12	09	0	22	15	21.041667	84.166667
63145312	12	09	0	22	00	21.048437	84.193750
63250000	12	09	0	22	1D	21.083333	84.333333
63270312	12	09	0	22	00	21.090104	84.360417
63375000	3	00	73	46	01	21.125000	84.500000
63375000	12	09	0	45	1D	21.125000	84.500000
63375000	12	09	0	22	1E	21.125000	84.500000
63375000	12	09	0	24	59	21.125000	84.500000
63382812	12	09	0	2A	5D	21.127604	84.510417
63395312	12	09	0	22	00	21.131771	84.527083
63395312	12	09	0	45	00	21.131771	84.527083
63403125	12	09	0	2A	00	21.134375	84.537500
63421875	12	09	0	24	00	21.140625	84.562500
63500000	12	09	0	22	2C	21.166667	84.666667
63520312	12	09	0	22	00	21.173437	84.693750
63562500	3	00	73	46	00	21.187500	84.750000
63562500	3	00	73	46	01	21.187500	84.750000
63562500	6	03	53	46	00	21.187500	84.750000
63562500	6	03	53	43	59	21.187500	84.750000
63625000	12	09	0	22	31	21.208333	84.833333
63645312	12	09	0	22	00	21.215104	84.860417
63750000	3	00	73	46	00	21.250000	85.000000
63750000	3	00	73	46	01	21.250000	85.000000
63750000	6	03	53	43	00	21.250000	85.000000
63750000	6	03	53	46	01	21.250000	85.000000
63750000	12	09	0	45	31	21.250000	85.000000
63750000	12	09	0	27	3E	21.250000	85.000000
63750000	12	09	0	22	44	21.250000	85.000000
63757812	12	09	0	2A	7F	21.252604	85.010417
63770312	12	09	0	22	00	21.256771	85.027083
63770312	12	09	0	27	00	21.256771	85.027083
63770312	12	09	0	45	00	21.256771	85.027083
63778125	12	09	0	2A	00	21.259375	85.037500
63937500	3	00	73	46	00	21.312500	85.250000
63937500	3	00	73	46	01	21.312500	85.250000
64125000	3	00	73	46	00	21.375000	85.500000
64125000	3	00	73	46	01	21.375000	85.500000
64125000	4	01	0	3A	00	21.375000	85.500000
64125000	4	01	0	3E	00	21.375000	85.500000
64125000	4	01	0	3A	59	21.375000	85.500000
64125000	4	01	0	3E	59	21.375000	85.500000
64125000	6	03	53	46	00	21.375000	85.500000
64125000	6	03	53	48	01	21.375000	85.500000
64125000	7	04	35	1B	00	21.375000	85.500000
64125000	7	04	35	22	7F	21.375000	85.500000
64125000	8	05	18	1B	00	21.375000	85.500000
64125000	8	05	18	22	7F	21.375000	85.500000
64125000	9	06	32	1B	00	21.375000	85.500000
64125000	9	06	32	22	7F	21.375000	85.500000
64125000	12	09	0	45	1D	21.375000	85.500000
64125000	12	09	0	22	2D	21.375000	85.500000
64125000	13	0A	50	3A	00	21.375000	85.500000
64125000	13	0A	50	3E	00	21.375000	85.500000
64125000	13	0A	50	3A	59	21.375000	85.500000
64125000	13	0A	50	3E	59	21.375000	85.500000
64125000	14	0B	51	3A	00	21.375000	85.500000
64125000	14	0B	51	3E	00	21.375000	85.500000
64125000	14	0B	51	3A	59	21.375000	85.500000
64125000	14	0B	51	3E	59	21.375000	85.500000
64132812	12	09	0	2A	5D	21.377604	85.510417
64145312	12	09	0	22	00	21.381771	85.527083
64145312	12	09	0	45	00	21.381771	85.527083
64153125	12	09	0	2A	00	21.384375	85.537500
64312500	3	00	73	46	00	21.437500	85.750000
64312500	3	00	73	46	01	21.437500	85.750000
64312500	6	03	53	48	00	21.437500	85.750000
64312500	6	03	53	46	01	21.437500	85.750000
64500000	3	00	73	46	00	21.500000	86.000000
64500000	3	00	73	46	01	21.500000	86.000000
64500000	12	09	0	45	31	21.500000	86.000000
64500000	12	09	0	22	39	21.500000	86.000000
64507812	12	09	0	2A	7F	21.502604	86.010417
64515625	12	09	0	21	7F	21.505208	86.020833
64520312	12	09	0	22	00	21.506771	86.027083
64520312	12	09	0	45	00	21.506771	86.027083
64528125	12	09	0	2A	00	21.509375	86.037500
64535937	12	09	0	21	00	21.511979	86.047917
64687500	3	00	73	46	00	21.562500	86.250000
64687500	3	00	73	46	01	21.562500	86.250000
64875000	3	00	73	46	00	21.625000	86.500000
64875000	3	00	73	46	01	21.625000	86.500000
64875000	4	01	0	3A	00	21.625000	86.500000
64875000	4	01	0	3E	00	21.625000	86.500000
64875000	4	01	0	3A	59	21.625000	86.500000
64875000	4	01	0	3E	59	21.625000	86.500000
64875000	6	03	53	46	00	21.625000	86.500000
64875000	7	04	35	22	00	21.625000	86.500000
64875000	7	04	35	22	7F	21.625000	86.500000
64875000	8	05	18	22	00	21.625000	86.500000
64875000	8	05	18	22	7F	21.625000	86.500000
64875000	9	06	32	22	00	21.625000	86.500000
64875000	9	06	32	22	7F	21.625000	86.500000
64875000	12	09	0	45	1D	21.625000	86.500000
64875000	12	09	0	2A	7F	21.625000	86.500000
64875000	13	0A	50	3A	00	21.625000	86.500000
64875000	13	0A	50	3E	00	21.625000	86.500000
64875000	13	0A	50	3A	59	21.625000	86.500000
64875000	13	0A	50	3E	59	21.625000	86.500000
64875000	14	0B	51	3A	00	21.625000	86.500000
64875000	14	0B	51	3E	00	21.625000	86.500000
64875000	14	0B	51	3A	59	21.625000	86.500000
64875000	14	0B	51	3E	59	21.625000	86.500000
64895312	12	09	0	2A	00	21.631771	86.527083
64895312	12	09	0	45	00	21.631771	86.527083
65000000	12	09	0	2A	7F	21.666667	86.666667
65015625	12	09	0	26	59	21.671875	86.687500
65020312	12	09	0	2A	00	21.673437	86.693750
65062500	12	09	0	26	00	21.687500	86.750000
65109375	12	09	0	26	59	21.703125	86.812500
65125000	12	09	0	2A	7F	21.708333	86.833333
65145312	12	09	0	2A	00	21.715104	86.860417
65156250	12	09	0	26	00	21.718750	86.875000
65250000	3	00	73	46	00	21.750000	87.000000
65250000	4	01	0	3A	00	21.750000	87.000000
65250000	4	01	0	3E	00	21.750000	87.000000
65250000	7	04	35	22	00	21.750000	87.000000
65250000	8	05	18	22	00	21.750000	87.000000
65250000	9	06	32	22	00	21.750000	87.000000
65250000	12	09	0	22	24	21.750000	87.000000
65250000	12	09	0	45	33	21.750000	87.000000
65250000	12	09	0	21	57	21.750000	87.000000
65250000	12	09	0	24	59	21.750000	87.000000
65250000	12	09	0	26	59	21.750000	87.000000
65250000	13	0A	50	3A	00	21.750000	87.000000
65250000	13	0A	50	3E	00	21.750000	87.000000
65250000	14	0B	51	3A	00	21.750000	87.000000
65250000	14	0B	51	3E	00	21.750000	87.000000
65265625	12	09	0	2A	7F	21.755208	87.020833
65270312	12	09	0	21	00	21.756771	87.027083
65270312	12	09	0	22	00	21.756771	87.027083
65270312	12	09	0	45	00	21.756771	87.027083
65285937	12	09	0	2A	00	21.761979	87.047917
65296875	12	09	0	24	00	21.765625	87.062500
65296875	12	09	0	26	00	21.765625	87.062500
65625000	12	09	0	45	1D	21.875000	87.500000
65625000	12	09	0	22	2D	21.875000	87.500000
65625000	12	09	0	24	59	21.875000	87.500000
65625000	12	09	0	25	59	21.875000	87.500000
65632812	12	09	0	2A	5D	21.877604	87.510417
65645312	12	09	0	22	00	21.881771	87.527083
65645312	12	09	0	45	00	21.881771	87.527083
65653125	12	09	0	2A	00	21.884375	87.537500
65671875	12	09	0	24	00	21.890625	87.562500
65671875	12	09	0	25	00	21.890625	87.562500
66000000	4	01	0	3A	59	22.000000	88.000000
66000000	4	01	0	3E	59	22.000000	88.000000
66000000	7	04	35	1F	7F	22.000000	88.000000
66000000	8	05	18	1F	7F	22.000000	88.000000
66000000	9	06	32	1F	7F	22.000000	88.000000
66000000	13	0A	50	3A	59	22.000000	88.000000
66000000	13	0A	50	3E	59	22.000000	88.000000
66000000	14	0B	51	3A	59	22.000000	88.000000
66000000	14	0B	51	3E	59	22.000000	88.000000
67125000	3	00	73	46	01	22.375000	89.500000
67125000	4	01	0	3A	00	22.375000	89.500000
67125000	4	01	0	3E	00	22.375000	89.500000
67125000	4	01	0	3A	59	22.375000	89.500000
67125000	4	01	0	3E	59	22.375000	89.500000
67125000	7	04	35	1F	00	22.375000	89.500000
67125000	7	04	35	22	7F	22.375000	89.500000
67125000	8	05	18	1F	00	22.375000	89.500000
67125000	8	05	18	22	7F	22.375000	89.500000
67125000	9	06	32	1F	00	22.375000	89.500000
67125000	9	06	32	22	7F	22.375000	89.500000
67125000	13	0A	50	3A	00	22.375000	89.500000
67125000	13	0A	50	3E	00	22.375000	89.500000
67125000	13	0A	50	3A	59	22.375000	89.500000
67125000	13	0A	50	3E	59	22.375000	89.500000
67125000	14	0B	51	3A	00	22.375000	89.500000
67125000	14	0B	51	3E	00	22.375000	89.500000
67125000	14	0B	51	3A	59	22.375000	89.500000
67125000	14	0B	51	3E	59	22.375000	89.500000
67500000	3	00	73	46	00	22.500000	90.000000
67875000	4	01	0	3A	00	22.625000	90.500000
67875000	4	01	0	3E	00	22.625000	90.500000
67875000	4	01	0	3A	59	22.625000	90.500000
67875000	4	01	0	3E	59	22.625000	90.500000
67875000	7	04	35	22	00	22.625000	90.500000
67875000	7	04	35	22	7F	22.625000	90.500000
67875000	8	05	18	22	00	22.625000	90.500000
67875000	8	05	18	22	7F	22.625000	90.500000
67875000	9	06	32	22	00	22.625000	90.500000
67875000	9	06	32	22	7F	22.625000	90.500000
67875000	13	0A	50	3A	00	22.625000	90.500000
67875000	13	0A	50	3E	00	22.625000	90.500000
67875000	13	0A	50	3A	59	22.625000	90.500000
67875000	13	0A	50	3E	59	22.625000	90.500000
67875000	14	0B	51	3A	00	22.625000	90.500000
67875000	14	0B	51	3E	00	22.625000	90.500000
67875000	14	0B	51	3A	59	22.625000	90.500000
67875000	14	0B	51	3E	59	22.625000	90.500000
68250000	3	00	73	46	01	22.750000	91.000000
68437500	3	00	73	46	00	22.812500	91.250000
68437500	3	00	73	46	01	22.812500	91.250000
68437500	4	01	0	3A	00	22.812500	91.250000
68437500	4	01	0	3E	00	22.812500	91.250000
68437500	4	01	0	39	59	22.812500	91.250000
68437500	4	01	0	3C	59	22.812500	91.250000
68437500	7	04	35	22	00	22.812500	91.250000
68437500	7	04	35	1D	7F	22.812500	91.250000
68437500	8	05	18	22	00	22.812500	91.250000
68437500	8	05	18	1D	7F	22.812500	91.250000
68437500	9	06	32	22	00	22.812500	91.250000
68437500	9	06	32	1D	7F	22.812500	91.250000
68437500	13	0A	50	3A	00	22.812500	91.250000
68437500	13	0A	50	3E	00	22.812500	91.250000
68437500	13	0A	50	39	59	22.812500	91.250000
68437500	13	0A	50	3C	59	22.812500	91.250000
68437500	14	0B	51	3A	00	22.812500	91.250000
68437500	14	0B	51	3E	00	22.812500	91.250000
68437500	14	0B	51	39	59	22.812500	91.250000
68437500	14	0B	51	3C	59	22.812500	91.250000
68625000	3	00	73	46	00	22.875000	91.500000
68625000	3	00	73	46	01	22.875000	91.500000
68812500	3	00	73	46	00	22.937500	91.750000
68812500	3	00	73	4A	01	22.937500	91.750000
69000000	4	01	0	39	00	23.000000	92.000000
69000000	4	01	0	3C	00	23.000000	92.000000
69000000	4	01	0	3A	59	23.000000	92.000000
69000000	4	01	0	3E	59	23.000000	92.000000
69000000	7	04	35	1D	00	23.000000	92.000000
69000000	7	04	35	1B	7F	23.000000	92.000000
69000000	8	05	18	1D	00	23.000000	92.000000
69000000	8	05	18	1B	7F	23.000000	92.000000
69000000	9	06	32	1D	00	23.000000	92.000000
69000000	9	06	32	1B	7F	23.000000	92.000000
69000000	12	09	0	22	16	23.000000	92.000000
69000000	12	09	0	45	31	23.000000	92.000000
69000000	12	09	0	24	59	23.000000	92.000000
69000000	13	0A	50	39	00	23.000000	92.000000
69000000	13	0A	50	3C	00	23.000000	92.000000
69000000	13	0A	50	3A	59	23.000000	92.000000
69000000	13	0A	50	3E	59	23.000000	92.000000
69000000	14	0B	51	39	00	23.000000	92.000000
69000000	14	0B	51	3C	00	23.000000	92.000000
69000000	14	0B	51	3A	59	23.000000	92.000000
69000000	14	0B	51	3E	59	23.000000	92.000000
69007812	12	09	0	2A	7F	23.002604	92.010417
69020312	12	09	0	22	00	23.006771	92.027083
69020312	12	09	0	45	00	23.006771	92.027083
69028125	12	09	0	2A	00	23.009375	92.037500
69046875	12	09	0	24	00	23.015625	92.062500
69125000	12	09	0	22	15	23.041667	92.166667
69145312	12	09	0	22	00	23.048437	92.193750
69187500	3	00	73	4A	00	23.062500	92.250000
69187500	3	00	73	46	01	23.062500	92.250000
69250000	12	09	0	22	1D	23.083333	92.333333
69270312	12	09	0	22	00	23.090104	92.360417
69375000	3	00	73	46	00	23.125000	92.500000
69375000	3	00	73	46	01	23.125000	92.500000
69375000	12	09	0	45	1D	23.125000	92.500000
69375000	12	09	0	22	1E	23.125000	92.500000
69375000	12	09	0	24	59	23.125000	92.500000
69382812	12	09	0	2A	5D	23.127604	92.510417
69395312	12	09	0	22	00	23.131771	92.527083
69395312	12	09	0	45	00	23.131771	92.527083
69403125	12	09	0	2A	00	23.134375	92.537500
69421875	12	09	0	24	00	23.140625	92.562500
69500000	12	09	0	22	2C	23.166667	92.666667
69520312	12	09	0	22	00	23.173437	92.693750
69562500	3	00	73	46	00	23.187500	92.750000
69562500	3	00	73	46	01	23.187500	92.750000
69625000	12	09	0	22	31	23.208333	92.833333
69645312	12	09	0	22	00	23.215104	92.860417
69750000	3	00	73	46	00	23.250000	93.000000
69750000	3	00	73	46	01	23.250000	93.000000
69750000	12	09	0	45	31	23.250000	93.000000
69750000	12	09	0	27	3E	23.250000	93.000000
69750000	12	09	0	22	44	23.250000	93.000000
69757812	12	09	0	2A	7F	23.252604	93.010417
69770312	12	09	0	22	00	23.256771	93.027083
69770312	12	09	0	27	00	23.256771	93.027083
69770312	12	09	0	45	00	23.256771	93.027083
69778125	12	09	0	2A	00	23.259375	93.037500
69937500	3	00	73	46	00	23.312500	93.250000
69937500	3	00	73	46	01	23.312500	93.250000
70125000	3	00	73	46	00	23.375000	93.500000
70125000	3	00	73	46	01	23.375000	93.500000
70125000	4	01	0	3A	00	23.375000	93.500000
70125000	4	01	0	3E	00	23.375000	93.500000
70125000	4	01	0	3A	59	23.375000	93.500000
70125000	4	01	0	3E	59	23.375000	93.500000
70125000	7	04	35	1B	00	23.375000	93.500000
70125000	7	04	35	22	7F	23.375000	93.500000
70125000	8	05	18	1B	00	23.375000	93.500000
70125000	8	05	18	22	7F	23.375000	93.500000
70125000	9	06	32	1B	00	23.375000	93.500000
70125000	9	06	32	22	7F	23.375000	93.500000
70125000	12	09	0	45	1D	23.375000	93.500000
70125000	12	09	0	22	2D	23.375000	93.500000
70125000	13	0A	50	3A	00	23.375000	93.500000
70125000	13	0A	50	3E	00	23.375000	93.500000
70125000	13	0A	50	3A	59	23.375000	93.500000
70125000	13	0A	50	3E	59	23.375000	93.500000
70125000	14	0B	51	3A	00	23.375000	93.500000
70125000	14	0B	51	3E	00	23.375000	93.500000
70125000	14	0B	51	3A	59	23.375000	93.500000
70125000	14	0B	51	3E	59	23.375000	93.500000
70132812	12	09	0	2A	5D	23.377604	93.510417
70145312	12	09	0	22	00	23.381771	93.527083
70145312	12	09	0	45	00	23.381771	93.527083
70153125	12	09	0	2A	00	23.384375	93.537500
70312500	3	00	73	46	00	23.437500	93.750000
70312500	3	00	73	46	01	23.437500	93.750000
70500000	3	00	73	46	00	23.500000	94.000000
70500000	3	00	73	46	01	23.500000	94.000000
70500000	12	09	0	45	31	23.500000	94.000000
70500000	12	09	0	22	39	23.500000	94.000000
70507812	12	09	0	2A	7F	23.502604	94.010417
70515625	12	09	0	21	7F	23.505208	94.020833
70520312	12	09	0	22	00	23.506771	94.027083
70520312	12	09	0	45	00	23.506771	94.027083
70528125	12	09	0	2A	00	23.509375	94.037500
70535937	12	09	0	21	00	23.511979	94.047917
70687500	3	00	73	46	00	23.562500	94.250000
70687500	3	00	73	46	01	23.562500	94.250000
70875000	3	00	73	46	00	23.625000	94.500000
70875000	3	00	73	46	01	23.625000	94.500000
70875000	4	01	0	3A	00	23.625000	94.500000
70875000	4	01	0	3E	00	23.625000	94.500000
70875000	4	01	0	3A	59	23.625000	94.500000
70875000	4	01	0	3E	59	23.625000	94.500000
70875000	7	04	35	22	00	23.625000	94.500000
70875000	7	04	35	22	7F	23.625000	94.500000
70875000	8	05	18	22	00	23.625000	94.500000
70875000	8	05	18	22	7F	23.625000	94.500000
70875000	9	06	32	22	00	23.625000	94.500000
70875000	9	06	32	22	7F	23.625000	94.500000
70875000	12	09	0	45	1D	23.625000	94.500000
70875000	12	09	0	2A	7F	23.625000	94.500000
70875000	13	0A	50	3A	00	23.625000	94.500000
70875000	13	0A	50	3E	00	23.625000	94.500000
70875000	13	0A	50	3A	59	23.625000	94.500000
70875000	13	0A	50	3E	59	23.625000	94.500000
70875000	14	0B	51	3A	00	23.625000	94.500000
70875000	14	0B	51	3E	00	23.625000	94.500000
70875000	14	0B	51	3A	59	23.625000	94.500000
70875000	14	0B	51	3E	59	23.625000	94.500000
70895312	12	09	0	2A	00	23.631771	94.527083
70895312	12	09	0	45	00	23.631771	94.527083
71000000	12	09	0	2A	7F	23.666667	94.666667
71015625	12	09	0	26	59	23.671875	94.687500
71020312	12	09	0	2A	00	23.673437	94.693750
71062500	3	00	73	46	00	23.687500	94.750000
71062500	3	00	73	46	01	23.687500	94.750000
71062500	12	09	0	26	00	23.687500	94.750000
71109375	12	09	0	26	59	23.703125	94.812500
71125000	12	09	0	2A	7F	23.708333	94.833333
71145312	12	09	0	2A	00	23.715104	94.860417
71156250	12	09	0	26	00	23.718750	94.875000
71250000	3	00	73	46	00	23.750000	95.000000
71250000	3	00	73	43	01	23.750000	95.000000
71250000	12	09	0	22	24	23.750000	95.000000
71250000	12	09	0	45	33	23.750000	95.000000
71250000	12	09	0	21	57	23.750000	95.000000
71250000	12	09	0	24	59	23.750000	95.000000
71250000	12	09	0	26	59	23.750000	95.000000
71265625	12	09	0	2A	7F	23.755208	95.020833
71270312	12	09	0	21	00	23.756771	95.027083
71270312	12	09	0	22	00	23.756771	95.027083
71270312	12	09	0	45	00	23.756771	95.027083
71285937	12	09	0	2A	00	23.761979	95.047917
71296875	12	09	0	24	00	23.765625	95.062500
71296875	12	09	0	26	00	23.765625	95.062500
71437500	4	01	0	3A	00	23.812500	95.250000
71437500	4	01	0	3E	00	23.812500	95.250000
71437500	4	01	0	39	59	23.812500	95.250000
71437500	4	01	0	3C	59	23.812500	95.250000
71437500	7	04	35	22	00	23.812500	95.250000
71437500	7	04	35	1D	7F	23.812500	95.250000
71437500	8	05	18	22	00	23.812500	95.250000
71437500	8	05	18	1D	7F	23.812500	95.250000
71437500	9	06	32	22	00	23.812500	95.250000
71437500	9	06	32	1D	7F	23.812500	95.250000
71437500	13	0A	50	3A	00	23.812500	95.250000
71437500	13	0A	50	3E	00	23.812500	95.250000
71437500	13	0A	50	39	59	23.812500	95.250000
71437500	13	0A	50	3C	59	23.812500	95.250000
71437500	14	0B	51	3A	00	23.812500	95.250000
71437500	14	0B	51	3E	00	23.812500	95.250000
71437500	14	0B	51	39	59	23.812500	95.250000
71437500	14	0B	51	3C	59	23.812500	95.250000
71625000	3	00	73	43	00	23.875000	95.500000
71625000	12	09	0	45	1D	23.875000	95.500000
71625000	12	09	0	22	2D	23.875000	95.500000
71625000	12	09	0	24	59	23.875000	95.500000
71625000	12	09	0	25	59	23.875000	95.500000
71632812	12	09	0	2A	5D	23.877604	95.510417
71645312	12	09	0	22	00	23.881771	95.527083
71645312	12	09	0	45	00	23.881771	95.527083
71653125	12	09	0	2A	00	23.884375	95.537500
71671875	12	09	0	24	00	23.890625	95.562500
71671875	12	09	0	25	00	23.890625	95.562500
71812500	3	00	73	4A	01	23.937500	95.750000
72000000	3	00	73	4A	00	24.000000	96.000000
72000000	3	00	73	46	01	24.000000	96.000000
72000000	4	01	0	39	00	24.000000	96.000000
72000000	4	01	0	3C	00	24.000000	96.000000
72000000	4	01	0	3A	59	24.000000	96.000000
72000000	4	01	0	3E	59	24.000000	96.000000
72000000	7	04	35	1D	00	24.000000	96.000000
72000000	7	04	35	1F	7F	24.000000	96.000000
72000000	8	05	18	1D	00	24.000000	96.000000
72000000	8	05	18	1F	7F	24.000000	96.000000
72000000	9	06	32	1D	00	24.000000	96.000000
72000000	9	06	32	1F	7F	24.000000	96.000000
72000000	12	09	0	22	16	24.000000	96.000000
72000000	12	09	0	45	31	24.000000	96.000000
72000000	12	09	0	24	59	24.000000	96.000000
72000000	13	0A	50	39	00	24.000000	96.000000
72000000	13	0A	50	3C	00	24.000000	96.000000
72000000	13	0A	50	3A	59	24.000000	96.000000
72000000	13	0A	50	3E	59	24.000000	96.000000
72000000	14	0B	51	39	00	24.000000	96.000000
72000000	14	0B	51	3C	00	24.000000	96.000000
72000000	14	0B	51	3A	59	24.000000	96.000000
72000000	14	0B	51	3E	59	24.000000	96.000000
72007812	12	09	0	2A	7F	24.002604	96.010417
72020312	12	09	0	22	00	24.006771	96.027083
72020312	12	09	0	45	00	24.006771	96.027083
72028125	12	09	0	2A	00	24.009375	96.037500
72046875	12	09	0	24	00	24.015625	96.062500
72125000	12	09	0	22	15	24.041667	96.166667
72145312	12	09	0	22	00	24.048437	96.193750
72187500	3	00	73	46	00	24.062500	96.250000
72187500	3	00	73	46	01	24.062500	96.250000
72250000	12	09	0	22	1D	24.083333	96.333333
72270312	12	09	0	22	00	24.090104	96.360417
72375000	3	00	73	46	00	24.125000	96.500000
72375000	3	00	73	46	01	24.125000	96.500000
72375000	12	09	0	45	1D	24.125000	96.500000
72375000	12	09	0	22	1E	24.125000	96.500000
72375000	12	09	0	24	59	24.125000	96.500000
72382812	12	09	0	2A	5D	24.127604	96.510417
72395312	12	09	0	22	00	24.131771	96.527083
72395312	12	09	0	45	00	24.131771	96.527083
