tick	duration	track	channel	instrument	pitch	velocity	bar	beat	bar_diff	beat_diff
42240	479	0x09	0x09	0x10	0x23	0x79	22.5005	0.2495	88.0000	0.9979
42479	240	0x09	0x09	0x10	0x2A	0x7F	22.6250	0.1250	88.4979	0.5000
42720	239	0x09	0x09	0x10	0x26	0x74	22.7505	0.1245	89.0000	0.4979
42720	239	0x09	0x09	0x10	0x2A	0x7F	22.7505	0.1245	89.0000	0.4979
42720	479	0x09	0x09	0x10	0x23	0x70	22.7505	0.2495	89.0000	0.9979
42959	240	0x09	0x09	0x10	0x2A	0x7F	22.8750	0.1250	89.4979	0.5000
43200	239	0x09	0x09	0x10	0x2A	0x7F	23.0005	0.1245	90.0000	0.4979
43200	478	0x09	0x09	0x10	0x23	0x79	23.0005	0.2490	90.0000	0.9958
43439	239	0x09	0x09	0x10	0x2A	0x7F	23.1250	0.1245	90.4979	0.4979
43680	239	0x09	0x09	0x10	0x26	0x72	23.2505	0.1245	91.0000	0.4979
43680	239	0x09	0x09	0x10	0x2A	0x7F	23.2505	0.1245	91.0000	0.4979
43680	478	0x09	0x09	0x10	0x23	0x72	23.2505	0.2490	91.0000	0.9958
43919	239	0x09	0x09	0x10	0x2A	0x7F	23.3750	0.1245	91.4979	0.4979
44160	239	0x09	0x09	0x10	0x2A	0x7F	23.5005	0.1245	92.0000	0.4979
44160	478	0x09	0x09	0x10	0x23	0x76	23.5005	0.2490	92.0000	0.9958
44399	239	0x09	0x09	0x10	0x2A	0x7F	23.6250	0.1245	92.4979	0.4979
44640	239	0x09	0x09	0x10	0x26	0x72	23.7505	0.1245	93.0000	0.4979
44640	239	0x09	0x09	0x10	0x2A	0x7F	23.7505	0.1245	93.0000	0.4979
44640	478	0x09	0x09	0x10	0x23	0x6F	23.7505	0.2490	93.0000	0.9958
44879	239	0x09	0x09	0x10	0x2A	0x7F	23.8750	0.1245	93.4979	0.4979
45120	239	0x09	0x09	0x10	0x2A	0x7F	24.0005	0.1245	94.0000	0.4979
45120	478	0x09	0x09	0x10	0x23	0x78	24.0005	0.2490	94.0000	0.9958
45360	238	0x09	0x09	0x10	0x2A	0x7F	24.1255	0.1240	94.5000	0.4958
45600	239	0x09	0x09	0x10	0x26	0x74	24.2505	0.1245	95.0000	0.4979
45600	239	0x09	0x09	0x10	0x2A	0x7F	24.2505	0.1245	95.0000	0.4979
45600	478	0x09	0x09	0x10	0x23	0x6C	24.2505	0.2490	95.0000	0.9958
45840	238	0x09	0x09	0x10	0x2A	0x7F	24.3755	0.1240	95.5000	0.4958
46080	239	0x09	0x09	0x10	0x2A	0x7F	24.5005	0.1245	96.0000	0.4979
46080	478	0x09	0x09	0x10	0x23	0x77	24.5005	0.2490	96.0000	0.9958
46320	238	0x09	0x09	0x10	0x2A	0x7F	24.6255	0.1240	96.5000	0.4958
46560	239	0x09	0x09	0x10	0x26	0x77	24.7505	0.1245	97.0000	0.4979
46560	239	0x09	0x09	0x10	0x2D	0x79	24.7505	0.1245	97.0000	0.4979
46800	118	0x09	0x09	0x10	0x26	0x71	24.8755	0.0615	97.5000	0.2458
46800	238	0x09	0x09	0x10	0x2B	0x74	24.8755	0.1240	97.5000	0.4958
46920	118	0x09	0x09	0x10	0x29	0x78	24.9380	0.0615	97.7500	0.2458
46920	118	0x09	0x09	0x10	0x26	0x78	24.9380	0.0615	97.7500	0.2458
47040	239	0x09	0x09	0x10	0x2A	0x7F	25.0005	0.1245	98.0000	0.4979
47040	239	0x09	0x09	0x10	0x31	0x6E	25.0005	0.1245	98.0000	0.4979
47040	479	0x09	0x09	0x10	0x23	0x70	25.0005	0.2495	98.0000	0.9979
47280	239	0x09	0x09	0x10	0x2A	0x7F	25.1255	0.1245	98.5000	0.4979
47520	239	0x09	0x09	0x10	0x26	0x78	25.2505	0.1245	99.0000	0.4979
47520	239	0x09	0x09	0x10	0x2A	0x7F	25.2505	0.1245	99.0000	0.4979
47520	479	0x09	0x09	0x10	0x23	0x6C	25.2505	0.2495	99.0000	0.9979
47760	239	0x09	0x09	0x10	0x2A	0x7F	25.3755	0.1245	99.5000	0.4979
47999	240	0x09	0x09	0x10	0x2A	0x7F	25.5000	0.1250	99.9979	0.5000
47999	480	0x09	0x09	0x10	0x23	0x77	25.5000	0.2500	99.9979	1.0000
48240	239	0x09	0x09	0x10	0x2A	0x7F	25.6255	0.1245	100.5000	0.4979
48479	240	0x09	0x09	0x10	0x26	0x79	25.7500	0.1250	100.9979	0.5000
48479	240	0x09	0x09	0x10	0x2A	0x7F	25.7500	0.1250	100.9979	0.5000
48479	480	0x09	0x09	0x10	0x23	0x70	25.7500	0.2500	100.9979	1.0000
48720	239	0x09	0x09	0x10	0x2A	0x7F	25.8755	0.1245	101.5000	0.4979
48959	240	0x09	0x09	0x10	0x2A	0x7F	26.0000	0.1250	101.9979	0.5000
48959	480	0x09	0x09	0x10	0x23	0x73	26.0000	0.2500	101.9979	1.0000
49200	239	0x09	0x09	0x10	0x2A	0x7F	26.1255	0.1245	102.5000	0.4979
49439	240	0x09	0x09	0x10	0x26	0x75	26.2500	0.1250	102.9979	0.5000
49439	240	0x09	0x09	0x10	0x2A	0x7F	26.2500	0.1250	102.9979	0.5000
49439	480	0x09	0x09	0x10	0x23	0x6F	26.2500	0.2500	102.9979	1.0000
49680	239	0x09	0x09	0x10	0x2A	0x7F	26.3755	0.1245	103.5000	0.4979
49919	239	0x09	0x09	0x10	0x2A	0x7F	26.5000	0.1245	103.9979	0.4979
49919	480	0x09	0x09	0x10	0x23	0x74	26.5000	0.2500	103.9979	1.0000
50160	239	0x09	0x09	0x10	0x2A	0x7F	26.6255	0.1245	104.5000	0.4979
50399	239	0x09	0x09	0x10	0x26	0x79	26.7500	0.1245	104.9979	0.4979
50399	239	0x09	0x09	0x10	0x2A	0x7F	26.7500	0.1245	104.9979	0.4979
50399	480	0x09	0x09	0x10	0x23	0x71	26.7500	0.2500	104.9979	1.0000
50640	239	0x09	0x09	0x10	0x2A	0x7F	26.8755	0.1245	105.5000	0.4979
50879	239	0x09	0x09	0x10	0x2A	0x7F	27.0000	0.1245	105.9979	0.4979
50879	480	0x09	0x09	0x10	0x23	0x74	27.0000	0.2500	105.9979	1.0000
51120	239	0x09	0x09	0x10	0x2A	0x7F	27.1255	0.1245	106.5000	0.4979
51359	239	0x09	0x09	0x10	0x26	0x75	27.2500	0.1245	106.9979	0.4979
51359	239	0x09	0x09	0x10	0x2A	0x7F	27.2500	0.1245	106.9979	0.4979
51359	480	0x09	0x09	0x10	0x23	0x71	27.2500	0.2500	106.9979	1.0000
51600	239	0x09	0x09	0x10	0x2A	0x7F	27.3755	0.1245	107.5000	0.4979
51840	238	0x09	0x09	0x10	0x2A	0x7F	27.5005	0.1240	108.0000	0.4958
51840	479	0x09	0x09	0x10	0x23	0x76	27.5005	0.2495	108.0000	0.9979
52080	239	0x09	0x09	0x10	0x2A	0x7F	27.6255	0.1245	108.5000	0.4979
52320	238	0x09	0x09	0x10	0x26	0x76	27.7505	0.1240	109.0000	0.4958
52320	238	0x09	0x09	0x10	0x2A	0x7F	27.7505	0.1240	109.0000	0.4958
52320	479	0x09	0x09	0x10	0x23	0x6E	27.7505	0.2495	109.0000	0.9979
52560	239	0x09	0x09	0x10	0x2A	0x7F	27.8755	0.1245	109.5000	0.4979
52800	238	0x09	0x09	0x10	0x2A	0x7F	28.0005	0.1240	110.0000	0.4958
52800	479	0x09	0x09	0x10	0x23	0x76	28.0005	0.2495	110.0000	0.9979
53040	239	0x09	0x09	0x10	0x2A	0x7F	28.1255	0.1245	110.5000	0.4979
53280	238	0x09	0x09	0x10	0x26	0x77	28.2505	0.1240	111.0000	0.4958
53280	238	0x09	0x09	0x10	0x2A	0x7F	28.2505	0.1240	111.0000	0.4958
53280	479	0x09	0x09	0x10	0x23	0x74	28.2505	0.2495	111.0000	0.9979
53520	239	0x09	0x09	0x10	0x2A	0x7F	28.3755	0.1245	111.5000	0.4979
53760	239	0x09	0x09	0x10	0x26	0x76	28.5005	0.1245	112.0000	0.4979
53760	479	0x09	0x09	0x10	0x2B	0x79	28.5005	0.2495	112.0000	0.9979
54000	239	0x09	0x09	0x10	0x26	0x76	28.6255	0.1245	112.5000	0.4979
54000	239	0x09	0x09	0x10	0x2D	0x76	28.6255	0.1245	112.5000	0.4979
54240	118	0x09	0x09	0x10	0x26	0x72	28.7505	0.0615	113.0000	0.2458
54240	118	0x09	0x09	0x10	0x30	0x76	28.7505	0.0615	113.0000	0.2458
54360	119	0x09	0x09	0x10	0x26	0x72	28.8130	0.0620	113.2500	0.2479
54360	119	0x09	0x09	0x10	0x2F	0x78	28.8130	0.0620	113.2500	0.2479
54479	120	0x09	0x09	0x10	0x26	0x71	28.8750	0.0625	113.4979	0.2500
54479	120	0x09	0x09	0x10	0x2D	0x78	28.8750	0.0625	113.4979	0.2500
54599	120	0x09	0x09	0x10	0x26	0x6B	28.9375	0.0625	113.7479	0.2500
54599	120	0x09	0x09	0x10	0x2B	0x78	28.9375	0.0625	113.7479	0.2500
54720	239	0x09	0x09	0x10	0x2A	0x7F	29.0005	0.1245	114.0000	0.4979
54720	239	0x09	0x09	0x10	0x31	0x6D	29.0005	0.1245	114.0000	0.4979
54720	479	0x09	0x09	0x10	0x23	0x6E	29.0005	0.2495	114.0000	0.9979
54959	240	0x09	0x09	0x10	0x2A	0x7F	29.1250	0.1250	114.4979	0.5000
55200	239	0x09	0x09	0x10	0x26	0x78	29.2505	0.1245	115.0000	0.4979
55200	239	0x09	0x09	0x10	0x2A	0x7F	29.2505	0.1245	115.0000	0.4979
55200	479	0x09	0x09	0x10	0x23	0x70	29.2505	0.2495	115.0000	0.9979
55439	240	0x09	0x09	0x10	0x2A	0x7F	29.3750	0.1250	115.4979	0.5000
55680	239	0x09	0x09	0x10	0x2A	0x7F	29.5005	0.1245	116.0000	0.4979
55680	478	0x09	0x09	0x10	0x23	0x72	29.5005	0.2490	116.0000	0.9958
55919	239	0x09	0x09	0x10	0x2A	0x7F	29.6250	0.1245	116.4979	0.4979
56160	239	0x09	0x09	0x10	0x26	0x73	29.7505	0.1245	117.0000	0.4979
56160	239	0x09	0x09	0x10	0x2A	0x7F	29.7505	0.1245	117.0000	0.4979
56160	478	0x09	0x09	0x10	0x23	0x70	29.7505	0.2490	117.0000	0.9958
56399	239	0x09	0x09	0x10	0x2A	0x7F	29.8750	0.1245	117.4979	0.4979
56640	239	0x09	0x09	0x10	0x2A	0x7F	30.0005	0.1245	118.0000	0.4979
56640	478	0x09	0x09	0x10	0x23	0x73	30.0005	0.2490	118.0000	0.9958
56879	239	0x09	0x09	0x10	0x2A	0x7F	30.1250	0.1245	118.4979	0.4979
57120	239	0x09	0x09	0x10	0x26	0x74	30.2505	0.1245	119.0000	0.4979
57120	239	0x09	0x09	0x10	0x2A	0x7F	30.2505	0.1245	119.0000	0.4979
57120	478	0x09	0x09	0x10	0x23	0x72	30.2505	0.2490	119.0000	0.9958
57359	239	0x09	0x09	0x10	0x2A	0x7F	30.3750	0.1245	119.4979	0.4979
57600	239	0x09	0x09	0x10	0x2A	0x7F	30.5005	0.1245	120.0000	0.4979
57600	478	0x09	0x09	0x10	0x23	0x70	30.5005	0.2490	120.0000	0.9958
57839	239	0x09	0x09	0x10	0x2A	0x7F	30.6250	0.1245	120.4979	0.4979
58080	239	0x09	0x09	0x10	0x26	0x72	30.7505	0.1245	121.0000	0.4979
58080	239	0x09	0x09	0x10	0x2A	0x7F	30.7505	0.1245	121.0000	0.4979
58080	478	0x09	0x09	0x10	0x23	0x6E	30.7505	0.2490	121.0000	0.9958
58320	238	0x09	0x09	0x10	0x2A	0x7F	30.8755	0.1240	121.5000	0.4958
58560	239	0x09	0x09	0x10	0x2A	0x7E	31.0005	0.1245	122.0000	0.4979
58560	478	0x09	0x09	0x10	0x23	0x74	31.0005	0.2490	122.0000	0.9958
58800	238	0x09	0x09	0x10	0x2A	0x7E	31.1255	0.1240	122.5000	0.4958
59040	239	0x09	0x09	0x10	0x26	0x7E	31.2505	0.1245	123.0000	0.4979
59040	239	0x09	0x09	0x10	0x2A	0x7E	31.2505	0.1245	123.0000	0.4979
59040	478	0x09	0x09	0x10	0x23	0x6C	31.2505	0.2490	123.0000	0.9958
59280	238	0x09	0x09	0x10	0x2A	0x7E	31.3755	0.1240	123.5000	0.4958
59520	239	0x09	0x09	0x10	0x2A	0x7E	31.5005	0.1245	124.0000	0.4979
59520	478	0x09	0x09	0x10	0x23	0x78	31.5005	0.2490	124.0000	0.9958
59760	238	0x09	0x09	0x10	0x2A	0x7E	31.6255	0.1240	124.5000	0.4958
60000	239	0x09	0x09	0x10	0x26	0x7E	31.7505	0.1245	125.0000	0.4979
60000	239	0x09	0x09	0x10	0x2A	0x7E	31.7505	0.1245	125.0000	0.4979
60000	479	0x09	0x09	0x10	0x23	0x78	31.7505	0.2495	125.0000	0.9979
60240	239	0x09	0x09	0x10	0x2A	0x7E	31.8755	0.1245	125.5000	0.4979
60480	239	0x09	0x09	0x10	0x2A	0x7E	32.0005	0.1245	126.0000	0.4979
60480	479	0x09	0x09	0x10	0x23	0x78	32.0005	0.2495	126.0000	0.9979
60720	239	0x09	0x09	0x10	0x2A	0x7E	32.1255	0.1245	126.5000	0.4979
60959	240	0x09	0x09	0x10	0x26	0x7E	32.2500	0.1250	126.9979	0.5000
60959	240	0x09	0x09	0x10	0x2A	0x7E	32.2500	0.1250	126.9979	0.5000
60959	480	0x09	0x09	0x10	0x23	0x78	32.2500	0.2500	126.9979	1.0000
61200	239	0x09	0x09	0x10	0x2A	0x7E	32.3755	0.1245	127.5000	0.4979
61439	240	0x09	0x09	0x10	0x2A	0x7E	32.5000	0.1250	127.9979	0.5000
61439	480	0x09	0x09	0x10	0x23	0x78	32.5000	0.2500	127.9979	1.0000
61680	239	0x09	0x09	0x10	0x2D	0x78	32.6255	0.1245	128.5000	0.4979
61680	239	0x09	0x09	0x10	0x2A	0x7E	32.6255	0.1245	128.5000	0.4979
61919	240	0x09	0x09	0x10	0x26	0x78	32.7500	0.1250	128.9979	0.5000
61919	240	0x09	0x09	0x10	0x2D	0x78	32.7500	0.1250	128.9979	0.5000
61919	480	0x09	0x09	0x10	0x23	0x78	32.7500	0.2500	128.9979	1.0000
62160	239	0x09	0x09	0x10	0x30	0x7E	32.8755	0.1245	129.5000	0.4979
62160	239	0x09	0x09	0x10	0x2A	0x7E	32.8755	0.1245	129.5000	0.4979
62399	239	0x09	0x09	0x10	0x2A	0x7E	33.0000	0.1245	129.9979	0.4979
62399	239	0x09	0x09	0x10	0x31	0x7E	33.0000	0.1245	129.9979	0.4979
62399	480	0x09	0x09	0x10	0x23	0x78	33.0000	0.2500	129.9979	1.0000
62640	239	0x09	0x09	0x10	0x2A	0x7E	33.1255	0.1245	130.5000	0.4979
62879	239	0x09	0x09	0x10	0x26	0x7E	33.2500	0.1245	130.9979	0.4979
62879	239	0x09	0x09	0x10	0x2A	0x7E	33.2500	0.1245	130.9979	0.4979
62879	480	0x09	0x09	0x10	0x23	0x78	33.2500	0.2500	130.9979	1.0000
63120	239	0x09	0x09	0x10	0x2A	0x7E	33.3755	0.1245	131.5000	0.4979
63359	239	0x09	0x09	0x10	0x2A	0x7E	33.5000	0.1245	131.9979	0.4979
63359	480	0x09	0x09	0x10	0x23	0x78	33.5000	0.2500	131.9979	1.0000
63600	239	0x09	0x09	0x10	0x2A	0x7E	33.6255	0.1245	132.5000	0.4979
63839	239	0x09	0x09	0x10	0x26	0x7E	33.7500	0.1245	132.9979	0.4979
63839	239	0x09	0x09	0x10	0x2A	0x7E	33.7500	0.1245	132.9979	0.4979
63839	480	0x09	0x09	0x10	0x23	0x78	33.7500	0.2500	132.9979	1.0000
64080	239	0x09	0x09	0x10	0x2A	0x7E	33.8755	0.1245	133.5000	0.4979
64319	239	0x09	0x09	0x10	0x2A	0x7E	34.0000	0.1245	133.9979	0.4979
64319	480	0x09	0x09	0x10	0x23	0x78	34.0000	0.2500	133.9979	1.0000
64560	239	0x09	0x09	0x10	0x2A	0x7E	34.1255	0.1245	134.5000	0.4979
64800	238	0x09	0x09	0x10	0x26	0x7E	34.2505	0.1240	135.0000	0.4958
64800	238	0x09	0x09	0x10	0x2A	0x7E	34.2505	0.1240	135.0000	0.4958
64800	479	0x09	0x09	0x10	0x23	0x78	34.2505	0.2495	135.0000	0.9979
65040	239	0x09	0x09	0x10	0x2A	0x7E	34.3755	0.1245	135.5000	0.4979
65280	238	0x09	0x09	0x10	0x2A	0x7E	34.5005	0.1240	136.0000	0.4958
65280	479	0x09	0x09	0x10	0x23	0x78	34.5005	0.2495	136.0000	0.9979
65520	239	0x09	0x09	0x10	0x2A	0x7E	34.6255	0.1245	136.5000	0.4979
65760	238	0x09	0x09	0x10	0x26	0x7E	34.7505	0.1240	137.0000	0.4958
65760	238	0x09	0x09	0x10	0x2A	0x7E	34.7505	0.1240	137.0000	0.4958
65760	479	0x09	0x09	0x10	0x23	0x78	34.7505	0.2495	137.0000	0.9979
66000	239	0x09	0x09	0x10	0x2A	0x7E	34.8755	0.1245	137.5000	0.4979
66240	238	0x09	0x09	0x10	0x2A	0x7E	35.0005	0.1240	138.0000	0.4958
66240	479	0x09	0x09	0x10	0x23	0x78	35.0005	0.2495	138.0000	0.9979
66480	239	0x09	0x09	0x10	0x2A	0x7E	35.1255	0.1245	138.5000	0.4979
66720	239	0x09	0x09	0x10	0x26	0x7E	35.2505	0.1245	139.0000	0.4979
66720	239	0x09	0x09	0x10	0x2A	0x7E	35.2505	0.1245	139.0000	0.4979
66720	479	0x09	0x09	0x10	0x23	0x78	35.2505	0.2495	139.0000	0.9979
66959	240	0x09	0x09	0x10	0x2A	0x7E	35.3750	0.1250	139.4979	0.5000
67200	239	0x09	0x09	0x10	0x2A	0x7E	35.5005	0.1245	140.0000	0.4979
67200	479	0x09	0x09	0x10	0x23	0x78	35.5005	0.2495	140.0000	0.9979
67439	240	0x09	0x09	0x10	0x2A	0x7E	35.6250	0.1250	140.4979	0.5000
67680	239	0x09	0x09	0x10	0x26	0x7E	35.7505	0.1245	141.0000	0.4979
67680	239	0x09	0x09	0x10	0x2A	0x7E	35.7505	0.1245	141.0000	0.4979
67680	479	0x09	0x09	0x10	0x23	0x78	35.7505	0.2495	141.0000	0.9979
67919	240	0x09	0x09	0x10	0x2A	0x7E	35.8750	0.1250	141.4979	0.5000
68160	239	0x09	0x09	0x10	0x2A	0x7E	36.0005	0.1245	142.0000	0.4979
68160	479	0x09	0x09	0x10	0x23	0x78	36.0005	0.2495	142.0000	0.9979
68399	240	0x09	0x09	0x10	0x2A	0x7E	36.1250	0.1250	142.4979	0.5000
68640	239	0x09	0x09	0x10	0x26	0x7E	36.2505	0.1245	143.0000	0.4979
68640	239	0x09	0x09	0x10	0x2A	0x7E	36.2505	0.1245	143.0000	0.4979
68640	239	0x09	0x09	0x10	0x23	0x78	36.2505	0.1245	143.0000	0.4979
68879	239	0x09	0x09	0x10	0x26	0x7E	36.3750	0.1245	143.4979	0.4979
68879	239	0x09	0x09	0x10	0x2A	0x7E	36.3750	0.1245	143.4979	0.4979
68879	239	0x09	0x09	0x10	0x2B	0x76	36.3750	0.1245	143.4979	0.4979
69120	239	0x09	0x09	0x10	0x2A	0x7E	36.5005	0.1245	144.0000	0.4979
69120	478	0x09	0x09	0x10	0x23	0x78	36.5005	0.2490	144.0000	0.9958
69359	239	0x09	0x09	0x10	0x26	0x7E	36.6250	0.1245	144.4979	0.4979
69359	239	0x09	0x09	0x10	0x2D	0x7E	36.6250	0.1245	144.4979	0.4979
69359	239	0x09	0x09	0x10	0x2A	0x7E	36.6250	0.1245	144.4979	0.4979
69600	239	0x09	0x09	0x10	0x26	0x7E	36.7505	0.1245	145.0000	0.4979
69600	239	0x09	0x09	0x10	0x2F	0x7E	36.7505	0.1245	145.0000	0.4979
69600	239	0x09	0x09	0x10	0x2A	0x7E	36.7505	0.1245	145.0000	0.4979
69839	239	0x09	0x09	0x10	0x26	0x7E	36.8750	0.1245	145.4979	0.4979
69839	239	0x09	0x09	0x10	0x30	0x7E	36.8750	0.1245	145.4979	0.4979
69839	239	0x09	0x09	0x10	0x2A	0x7E	36.8750	0.1245	145.4979	0.4979
70080	478	0x09	0x09	0x10	0x38	0x78	37.0005	0.2490	146.0000	0.9958
70080	478	0x09	0x09	0x10	0x32	0x78	37.0005	0.2490	146.0000	0.9958
70080	478	0x09	0x09	0x10	0x39	0x78	37.0005	0.2490	146.0000	0.9958
70080	478	0x09	0x09	0x10	0x23	0x7E	37.0005	0.2490	146.0000	0.9958
70560	478	0x09	0x09	0x10	0x36	0x78	37.2505	0.2490	147.0000	0.9958
71040	478	0x09	0x09	0x10	0x36	0x78	37.5005	0.2490	148.0000	0.9958
71520	478	0x09	0x09	0x10	0x36	0x78	37.7505	0.2490	149.0000	0.9958
72000	478	0x09	0x09	0x10	0x36	0x78	38.0005	0.2490	150.0000	0.9958
72480	479	0x09	0x09	0x10	0x36	0x78	38.2505	0.2495	151.0000	0.9979
72960	479	0x09	0x09	0x10	0x36	0x78	38.5005	0.2495	152.0000	0.9979
73439	480	0x09	0x09	0x10	0x36	0x78	38.7500	0.2500	152.9979	1.0000
73919	480	0x09	0x09	0x10	0x36	0x78	39.0000	0.2500	153.9979	1.0000
74399	480	0x09	0x09	0x10	0x36	0x78	39.2500	0.2500	154.9979	1.0000
74879	480	0x09	0x09	0x10	0x36	0x78	39.5000	0.2500	155.9979	1.0000
75359	480	0x09	0x09	0x10	0x36	0x78	39.7500	0.2500	156.9979	1.0000
75839	480	0x09	0x09	0x10	0x36	0x78	40.0000	0.2500	157.9979	1.0000
76319	480	0x09	0x09	0x10	0x36	0x78	40.2500	0.2500	158.9979	1.0000
76799	480	0x09	0x09	0x10	0x36	0x78	40.5000	0.2500	159.9979	1.0000
77279	239	0x09	0x09	0x10	0x36	0x7F	40.7500	0.1245	160.9979	0.4979
77520	239	0x09	0x09	0x10	0x35	0x78	40.8755	0.1245	161.5000	0.4979
77760	479	0x09	0x09	0x10	0x37	0x78	41.0005	0.2495	162.0000	0.9979
78240	479	0x09	0x09	0x10	0x36	0x78	41.2505	0.2495	163.0000	0.9979
78720	479	0x09	0x09	0x10	0x37	0x78	41.5005	0.2495	164.0000	0.9979
79200	479	0x09	0x09	0x10	0x36	0x78	41.7505	0.2495	165.0000	0.9979
79680	479	0x09	0x09	0x10	0x37	0x78	42.0005	0.2495	166.0000	0.9979
80160	479	0x09	0x09	0x10	0x36	0x78	42.2505	0.2495	167.0000	0.9979
80640	479	0x09	0x09	0x10	0x37	0x78	42.5005	0.2495	168.0000	0.9979
81120	479	0x09	0x09	0x10	0x36	0x78	42.7505	0.2495	169.0000	0.9979
81600	478	0x09	0x09	0x10	0x37	0x78	43.0005	0.2490	170.0000	0.9958
82080	478	0x09	0x09	0x10	0x36	0x78	43.2505	0.2490	171.0000	0.9958
82560	478	0x09	0x09	0x10	0x37	0x78	43.5005	0.2490	172.0000	0.9958
83040	478	0x09	0x09	0x10	0x36	0x78	43.7505	0.2490	173.0000	0.9958
83520	478	0x09	0x09	0x10	0x37	0x78	44.0005	0.2490	174.0000	0.9958
84000	239	0x09	0x09	0x10	0x36	0x78	44.2505	0.1245	175.0000	0.4979
84240	238	0x09	0x09	0x10	0x38	0x78	44.3755	0.1240	175.5000	0.4958
84480	239	0x09	0x09	0x10	0x38	0x78	44.5005	0.1245	176.0000	0.4979
84720	238	0x09	0x09	0x10	0x38	0x78	44.6255	0.1240	176.5000	0.4958
84960	239	0x09	0x09	0x10	0x3B	0x78	44.7505	0.1245	177.0000	0.4979
85200	238	0x09	0x09	0x10	0x3B	0x78	44.8755	0.1240	177.5000	0.4958
85440	479	0x09	0x09	0x10	0x35	0x78	45.0005	0.2495	178.0000	0.9979
85440	479	0x09	0x09	0x10	0x39	0x78	45.0005	0.2495	178.0000	0.9979
85920	479	0x09	0x09	0x10	0x38	0x78	45.2505	0.2495	179.0000	0.9979
86399	480	0x09	0x09	0x10	0x26	0x7E	45.5000	0.2500	179.9979	1.0000
86879	480	0x09	0x09	0x10	0x38	0x78	45.7500	0.2500	180.9979	1.0000
87359	480	0x09	0x09	0x10	0x26	0x7E	46.0000	0.2500	181.9979	1.0000
87359	480	0x09	0x09	0x10	0x38	0x78	46.0000	0.2500	181.9979	1.0000
87839	480	0x09	0x09	0x10	0x38	0x78	46.2500	0.2500	182.9979	1.0000
88319	480	0x09	0x09	0x10	0x26	0x7E	46.5000	0.2500	183.9979	1.0000
88319	480	0x09	0x09	0x10	0x38	0x78	46.5000	0.2500	183.9979	1.0000
88799	239	0x09	0x09	0x10	0x3B	0x78	46.7500	0.1245	184.9979	0.4979
89040	239	0x09	0x09	0x10	0x38	0x78	46.8755	0.1245	185.5000	0.4979
89279	480	0x09	0x09	0x10	0x26	0x7E	47.0000	0.2500	185.9979	1.0000
89279	480	0x09	0x09	0x10	0x38	0x78	47.0000	0.2500	185.9979	1.0000
89759	480	0x09	0x09	0x10	0x38	0x78	47.2500	0.2500	186.9979	1.0000
90240	479	0x09	0x09	0x10	0x26	0x7E	47.5005	0.2495	188.0000	0.9979
90240	479	0x09	0x09	0x10	0x38	0x78	47.5005	0.2495	188.0000	0.9979
90720	238	0x09	0x09	0x10	0x3B	0x78	47.7505	0.1240	189.0000	0.4958
90960	239	0x09	0x09	0x10	0x38	0x78	47.8755	0.1245	189.5000	0.4979
91200	479	0x09	0x09	0x10	0x26	0x7E	48.0005	0.2495	190.0000	0.9979
91200	479	0x09	0x09	0x10	0x38	0x78	48.0005	0.2495	190.0000	0.9979
91680	479	0x09	0x09	0x10	0x38	0x78	48.2505	0.2495	191.0000	0.9979
92160	479	0x09	0x09	0x10	0x26	0x7E	48.5005	0.2495	192.0000	0.9979
92160	479	0x09	0x09	0x10	0x38	0x78	48.5005	0.2495	192.0000	0.9979
92640	239	0x09	0x09	0x10	0x3B	0x78	48.7505	0.1245	193.0000	0.4979
92879	240	0x09	0x09	0x10	0x38	0x78	48.8750	0.1250	193.4979	0.5000
93120	479	0x09	0x09	0x10	0x26	0x7E	49.0005	0.2495	194.0000	0.9979
93120	479	0x09	0x09	0x10	0x38	0x78	49.0005	0.2495	194.0000	0.9979
93600	479	0x09	0x09	0x10	0x26	0x7E	49.2505	0.2495	195.0000	0.9979
93600	479	0x09	0x09	0x10	0x38	0x78	49.2505	0.2495	195.0000	0.9979
94080	479	0x09	0x09	0x10	0x26	0x7E	49.5005	0.2495	196.0000	0.9979
94080	479	0x09	0x09	0x10	0x38	0x78	49.5005	0.2495	196.0000	0.9979
94560	239	0x09	0x09	0x10	0x26	0x7E	49.7505	0.1245	197.0000	0.4979
94560	239	0x09	0x09	0x10	0x3B	0x78	49.7505	0.1245	197.0000	0.4979
94799	239	0x09	0x09	0x10	0x38	0x78	49.8750	0.1245	197.4979	0.4979
95040	478	0x09	0x09	0x10	0x26	0x7E	50.0005	0.2490	198.0000	0.9958
95040	478	0x09	0x09	0x10	0x38	0x78	50.0005	0.2490	198.0000	0.9958
95520	478	0x09	0x09	0x10	0x26	0x7E	50.2505	0.2490	199.0000	0.9958
95520	478	0x09	0x09	0x10	0x38	0x78	50.2505	0.2490	199.0000	0.9958
96000	478	0x09	0x09	0x10	0x26	0x7E	50.5005	0.2490	200.0000	0.9958
96000	478	0x09	0x09	0x10	0x38	0x78	50.5005	0.2490	200.0000	0.9958
96480	239	0x09	0x09	0x10	0x26	0x7E	50.7505	0.1245	201.0000	0.4979
96480	239	0x09	0x09	0x10	0x3B	0x78	50.7505	0.1245	201.0000	0.4979
96720	238	0x09	0x09	0x10	0x38	0x78	50.8755	0.1240	201.5000	0.4958
