time	track	channel	bar	pitch	volume	bar	instrument
2973	0	13	46	70	83	46	0
2973	0	13	46	58	83	46	0
2973	0	11	46	45	54	46	0
2973	0	6	46	45	64	46	0
2973	0	6	46	55	64	46	0
2973	0	9	46	41	95	46	0
2973	0	1	46	50	95	46	0
2981	0	1	46	58	95	46	0
2981	0	13	46	67	83	46	0
2981	0	13	46	55	83	46	0
2981	0	9	46	69	95	46	0
2981	0	9	46	40	95	46	0
2981	0	1	46	55	95	46	0
2989	0	1	46	50	95	46	0
2997	0	1	46	45	95	46	0
2997	0	9	46	35	95	46	0
2997	0	9	46	36	95	46	0
2997	0	6	46	57	64	46	0
2997	0	9	46	41	95	46	0
2997	0	6	46	45	64	46	0
2997	0	11	46	45	54	46	0
2997	0	11	46	57	54	46	0
2997	0	13	46	69	83	46	0
2997	0	13	46	57	83	46	0
3005	0	1	46	48	95	46	0
3013	0	9	46	40	95	46	0
3013	0	1	46	60	95	46	0
3013	0	1	46	57	95	46	0
3013	0	9	46	69	95	46	0
3021	0	1	47	48	95	47	0
3029	0	6	47	46	64	47	0
3029	0	1	47	64	95	47	0
3029	0	1	47	60	95	47	0
3029	0	13	47	58	83	47	0
3029	0	13	47	70	83	47	0
3029	0	11	47	46	54	47	0
3029	0	11	47	58	54	47	0
3029	0	6	47	58	64	47	0
3029	0	9	47	41	95	47	0
3029	0	9	47	36	95	47	0
3029	0	9	47	35	95	47	0
3037	0	11	47	45	54	47	0
3037	0	11	47	57	54	47	0
3037	0	6	47	45	64	47	0
3037	0	6	47	57	64	47	0
3037	0	9	47	41	95	47	0
3037	0	1	47	48	95	47	0
3045	0	13	47	69	83	47	0
3045	0	9	47	40	95	47	0
3045	0	9	47	69	95	47	0
3045	0	1	47	57	95	47	0
3045	0	1	47	53	95	47	0
3045	0	13	47	57	83	47	0
3053	0	1	47	48	95	47	0
3061	0	6	47	45	64	47	0
3061	0	9	47	41	95	47	0
3061	0	9	47	36	95	47	0
3061	0	9	47	35	95	47	0
3061	0	11	47	57	54	47	0
3061	0	11	47	45	54	47	0
3061	0	1	47	45	95	47	0
3061	0	13	47	57	83	47	0
3061	0	13	47	69	83	47	0
3061	0	6	47	57	64	47	0
3069	0	1	47	50	95	47	0
3077	0	13	47	58	83	47	0
3077	0	9	47	40	95	47	0
3077	0	9	47	69	95	47	0
3077	0	1	47	55	95	47	0
3077	0	13	47	70	83	47	0
3085	0	1	48	62	95	48	0
3093	0	6	48	46	64	48	0
3093	0	11	48	58	54	48	0
3093	0	1	48	55	95	48	0
3093	0	11	48	46	54	48	0
3093	0	9	48	35	95	48	0
3093	0	9	48	41	95	48	0
3093	0	13	48	82	83	48	0
3093	0	6	48	58	64	48	0
3093	0	9	48	36	95	48	0
3093	0	13	48	94	83	48	0
3101	0	11	48	45	54	48	0
3101	0	9	48	41	95	48	0
3101	0	1	48	50	95	48	0
3101	0	13	48	93	83	48	0
3101	0	13	48	81	83	48	0
3101	0	6	48	45	64	48	0
3101	0	6	48	57	64	48	0
3101	0	11	48	57	54	48	0
3109	0	9	48	40	95	48	0
3109	0	13	48	79	83	48	0
3109	0	13	48	91	83	48	0
3109	0	1	48	52	95	48	0
3109	0	9	48	69	95	48	0
3117	0	13	48	81	83	48	0
3117	0	1	48	55	95	48	0
3117	0	13	48	93	83	48	0
3125	0	9	48	35	95	48	0
3125	0	6	48	53	64	48	0
3125	0	13	48	77	83	48	0
3125	0	11	48	41	54	48	0
3125	0	9	48	41	95	48	0
3125	0	1	48	41	95	48	0
3125	0	13	48	89	83	48	0
3125	0	9	48	36	95	48	0
3125	0	6	48	41	64	48	0
3125	0	11	48	53	54	48	0
3133	0	1	48	48	95	48	0
3141	0	13	48	72	83	48	0
3141	0	9	48	40	95	48	0
3141	0	9	48	69	95	48	0
3141	0	1	48	53	95	48	0
3141	0	13	48	84	83	48	0
3149	0	1	49	60	95	49	0
3157	0	11	49	58	54	49	0
3157	0	13	49	82	83	49	0
3157	0	13	49	94	83	49	0
3157	0	1	49	55	95	49	0
3157	0	6	49	46	64	49	0
3157	0	9	49	35	95	49	0
3157	0	6	49	58	64	49	0
3157	0	9	49	36	95	49	0
3157	0	9	49	41	95	49	0
3157	0	11	49	46	54	49	0
3165	0	11	49	57	54	49	0
3165	0	6	49	57	64	49	0
3165	0	11	49	45	54	49	0
3165	0	13	49	81	83	49	0
3165	0	13	49	93	83	49	0
3165	0	1	49	50	95	49	0
3165	0	6	49	45	64	49	0
3165	0	9	49	41	95	49	0
3173	0	13	49	79	83	49	0
3173	0	1	49	52	95	49	0
3173	0	9	49	40	95	49	0
3173	0	9	49	69	95	49	0
3173	0	13	49	91	83	49	0
3181	0	1	49	55	95	49	0
3181	0	13	49	81	83	49	0
3181	0	13	49	93	83	49	0
3189	0	1	49	45	95	49	0
3189	0	13	49	88	83	49	0
3189	0	11	49	52	54	49	0
3189	0	13	49	76	83	49	0
3189	0	9	49	35	95	49	0
3189	0	11	49	40	54	49	0
3189	0	6	49	40	64	49	0
3189	0	6	49	52	64	49	0
3189	0	9	49	36	95	49	0
3189	0	9	49	41	95	49	0
3197	0	1	49	48	95	49	0
3205	0	9	49	40	95	49	0
3205	0	13	49	72	83	49	0
3205	0	13	49	84	83	49	0
3205	0	9	49	69	95	49	0
3205	0	1	49	52	95	49	0
3213	0	1	50	57	95	50	0
3221	0	11	50	46	54	50	0
3221	0	9	50	35	95	50	0
3221	0	9	50	41	95	50	0
3221	0	6	50	58	64	50	0
3221	0	6	50	46	64	50	0
3221	0	11	50	58	54	50	0
3221	0	13	50	82	83	50	0
3221	0	13	50	94	83	50	0
3221	0	1	50	55	95	50	0
3221	0	9	50	36	95	50	0
3229	0	6	50	57	64	50	0
3229	0	13	50	81	83	50	0
3229	0	13	50	93	83	50	0
3229	0	11	50	45	54	50	0
3229	0	11	50	57	54	50	0
3229	0	9	50	41	95	50	0
3229	0	6	50	45	64	50	0
3229	0	1	50	50	95	50	0
3237	0	9	50	69	95	50	0
3237	0	9	50	40	95	50	0
3237	0	13	50	79	83	50	0
3237	0	13	50	91	83	50	0
3237	0	1	50	52	95	50	0
3245	0	13	50	93	83	50	0
3245	0	13	50	81	83	50	0
3253	0	9	50	41	95	50	0
3253	0	6	50	62	64	50	0
3253	0	6	50	50	64	50	0
3253	0	1	50	62	95	50	0
3253	0	1	50	50	95	50	0
3253	0	13	50	74	83	50	0
3253	0	13	50	62	83	50	0
3253	0	13	50	69	83	50	0
3253	0	11	50	57	54	50	0
3253	0	11	50	50	54	50	0
3253	0	11	50	38	54	50	0
3253	0	11	50	62	54	50	0
3253	0	6	50	57	64	50	0
3253	0	6	50	38	64	50	0
3253	0	9	50	50	95	50	0
3253	0	9	50	35	95	50	0
3264	0	13	50	64	83	50	0
3264	0	13	50	76	83	50	0
3264	0	1	50	52	95	50	0
3264	0	1	50	64	95	50	0
3264	0	9	50	41	95	50	0
3264	0	9	50	35	95	50	0
3264	0	13	50	70	83	50	0
3264	0	11	50	58	54	50	0
3264	0	11	50	40	54	50	0
3264	0	11	50	52	54	50	0
3264	0	11	50	64	54	50	0
3264	0	6	50	58	64	50	0
3264	0	6	50	52	64	50	0
3264	0	6	50	64	64	50	0
3264	0	6	50	40	64	50	0
3264	0	9	50	47	95	50	0
3275	0	9	51	41	95	51	0
3275	0	9	51	35	95	51	0
3275	0	1	51	53	95	51	0
3275	0	1	51	65	95	51	0
3275	0	9	51	43	95	51	0
3275	0	13	51	65	83	51	0
3275	0	13	51	72	83	51	0
3275	0	13	51	77	83	51	0
3275	0	11	51	41	54	51	0
3275	0	11	51	65	54	51	0
3275	0	11	51	60	54	51	0
3275	0	6	51	60	64	51	0
3275	0	6	51	41	64	51	0
3275	0	6	51	53	64	51	0
3275	0	6	51	65	64	51	0
3275	0	11	51	53	54	51	0
3285	0	6	51	46	64	51	0
3285	0	1	51	55	95	51	0
3285	0	13	51	94	83	51	0
3285	0	13	51	82	83	51	0
3285	0	11	51	46	54	51	0
3285	0	6	51	58	64	51	0
3285	0	9	51	35	95	51	0
3285	0	9	51	41	95	51	0
3285	0	9	51	36	95	51	0
3285	0	11	51	58	54	51	0
3293	0	11	51	45	54	51	0
3293	0	1	51	50	95	51	0
3293	0	13	51	93	83	51	0
3293	0	13	51	81	83	51	0
3293	0	11	51	57	54	51	0
3293	0	6	51	57	64	51	0
3293	0	6	51	45	64	51	0
3293	0	9	51	41	95	51	0
3301	0	1	51	52	95	51	0
3301	0	9	51	69	95	51	0
3301	0	9	51	40	95	51	0
3301	0	13	51	79	83	51	0
3301	0	13	51	91	83	51	0
3309	0	9	51	35	95	51	0
3309	0	13	51	93	83	51	0
3309	0	9	51	36	95	51	0
3309	0	1	51	55	95	51	0
3309	0	13	51	81	83	51	0
3317	0	1	51	55	95	51	0
3317	0	1	51	43	95	51	0
3317	0	9	51	41	95	51	0
3317	0	9	51	35	95	51	0
3317	0	9	51	36	95	51	0
3317	0	6	51	50	64	51	0
3317	0	6	51	38	64	51	0
3317	0	11	51	38	54	51	0
3317	0	11	51	50	54	51	0
3317	0	13	51	74	83	51	0
3317	0	13	51	86	83	51	0
3325	0	1	51	62	95	51	0
3325	0	1	51	50	95	51	0
3333	0	1	51	58	95	51	0
3333	0	9	51	69	95	51	0
3333	0	9	51	40	95	51	0
3333	0	1	51	55	95	51	0
3341	0	1	52	58	95	52	0
3341	0	1	52	50	95	52	0
3343	0	9	52	50	95	52	0
3345	0	9	52	50	95	52	0
3347	0	9	52	50	95	52	0
3349	0	11	52	58	54	52	0
3349	0	13	52	94	83	52	0
3349	0	13	52	82	83	52	0
3349	0	11	52	46	54	52	0
3349	0	1	52	55	95	52	0
3349	0	6	52	46	64	52	0
3349	0	9	52	50	95	52	0
3349	0	9	52	55	95	52	0
3349	0	9	52	57	95	52	0
3349	0	1	52	67	95	52	0
3349	0	6	52	58	64	52	0
3351	0	9	52	48	95	52	0
3353	0	9	52	48	95	52	0
3355	0	9	52	48	95	52	0
3357	0	11	52	55	54	52	0
3357	0	11	52	43	54	52	0
3357	0	6	52	43	64	52	0
3357	0	6	52	55	64	52	0
3357	0	9	52	48	95	52	0
3357	0	1	52	70	95	52	0
3357	0	1	52	58	95	52	0
3359	0	9	52	47	95	52	0
3361	0	9	52	47	95	52	0
3363	0	9	52	47	95	52	0
3365	0	1	52	74	95	52	0
3365	0	9	52	47	95	52	0
3365	0	1	52	62	95	52	0
3373	0	1	52	70	95	52	0
3373	0	1	52	58	95	52	0
3375	0	9	52	43	95	52	0
3377	0	2	52	60	111	52	0
3377	0	9	52	43	95	52	0
3379	0	9	52	43	95	52	0
3381	0	11	52	45	54	52	0
3381	0	11	52	57	54	52	0
3381	0	6	52	45	64	52	0
3381	0	6	52	57	64	52	0
3381	0	9	52	41	95	52	0
3381	0	9	52	36	95	52	0
3381	0	1	52	60	95	52	0
3381	0	1	52	41	95	52	0
3381	0	2	52	69	111	52	0
3381	0	9	52	35	95	52	0
3389	0	2	52	69	111	52	0
3389	0	1	52	60	95	52	0
3389	0	1	52	48	95	52	0
3397	0	2	52	69	111	52	0
3397	0	1	52	55	95	52	0
3397	0	1	52	60	95	52	0
3397	0	1	52	57	95	52	0
3397	0	9	52	40	95	52	0
3397	0	9	52	69	95	52	0
3405	0	2	53	69	111	53	0
3405	0	1	53	60	95	53	0
3405	0	1	53	48	95	53	0
3413	0	1	53	55	95	53	0
3413	0	1	53	57	95	53	0
3413	0	11	53	57	54	53	0
3413	0	11	53	45	54	53	0
3413	0	9	53	36	95	53	0
3413	0	9	53	41	95	53	0
3413	0	9	53	35	95	53	0
3413	0	2	53	69	111	53	0
3413	0	1	53	60	95	53	0
3421	0	11	53	57	54	53	0
3421	0	11	53	45	54	53	0
3421	0	9	53	41	95	53	0
3421	0	2	53	69	111	53	0
3421	0	1	53	60	95	53	0
3421	0	1	53	48	95	53	0
3429	0	9	53	69	95	53	0
3429	0	1	53	55	95	53	0
3429	0	1	53	60	95	53	0
3429	0	2	53	67	111	53	0
3429	0	9	53	40	95	53	0
3429	0	1	53	57	95	53	0
3437	0	2	53	65	111	53	0
3437	0	1	53	48	95	53	0
3445	0	9	53	41	95	53	0
3445	0	1	53	60	95	53	0
3445	0	1	53	36	95	53	0
3445	0	2	53	69	111	53	0
3445	0	9	53	35	95	53	0
3445	0	9	53	36	95	53	0
3445	0	6	53	48	64	53	0
3445	0	6	53	36	64	53	0
3445	0	11	53	43	54	53	0
3445	0	11	53	55	54	53	0
3453	0	2	53	65	111	53	0
3453	0	1	53	43	95	53	0
3461	0	9	53	40	95	53	0
3461	0	1	53	55	95	53	0
3461	0	2	53	69	111	53	0
3461	0	9	53	69	95	53	0
3469	0	2	54	67	111	54	0
3469	0	1	54	48	95	54	0
3477	0	1	54	60	95	54	0
3477	0	9	54	41	95	54	0
3477	0	9	54	35	95	54	0
3477	0	9	54	36	95	54	0
3477	0	11	54	43	54	54	0
3477	0	11	54	55	54	54	0
3485	0	9	54	41	95	54	0
3485	0	11	54	55	54	54	0
3485	0	11	54	43	54	54	0
3485	0	1	54	48	95	54	0
3493	0	9	54	69	95	54	0
3493	0	1	54	55	95	54	0
3493	0	2	54	65	111	54	0
3493	0	9	54	40	95	54	0
3501	0	1	54	48	95	54	0
3501	0	2	54	67	111	54	0
3509	0	9	54	36	95	54	0
3509	0	9	54	41	95	54	0
3509	0	9	54	35	95	54	0
3509	0	6	54	50	64	54	0
3509	0	6	54	38	64	54	0
3509	0	11	54	45	54	54	0
3509	0	11	54	57	54	54	0
3509	0	1	54	38	95	54	0
3509	0	2	54	69	111	54	0
3509	0	1	54	62	95	54	0
3517	0	1	54	45	95	54	0
3517	0	1	54	62	95	54	0
3517	0	2	54	69	111	54	0
3525	0	9	54	40	95	54	0
3525	0	9	54	69	95	54	0
3525	0	2	54	69	111	54	0
3525	0	1	54	50	95	54	0
3525	0	1	54	53	95	54	0
3525	0	1	54	62	95	54	0
3533	0	2	55	69	111	55	0
3533	0	1	55	45	95	55	0
3533	0	1	55	62	95	55	0
3541	0	9	55	36	95	55	0
3541	0	1	55	62	95	55	0
3541	0	11	55	57	54	55	0
3541	0	11	55	45	54	55	0
3541	0	9	55	41	95	55	0
3541	0	9	55	35	95	55	0
3541	0	1	55	53	95	55	0
3541	0	2	55	69	111	55	0
3541	0	1	55	50	95	55	0
3549	0	11	55	45	54	55	0
3549	0	11	55	57	54	55	0
3549	0	9	55	41	95	55	0
3549	0	2	55	69	111	55	0
3549	0	1	55	45	95	55	0
3549	0	1	55	62	95	55	0
3557	0	9	55	40	95	55	0
3557	0	9	55	69	95	55	0
3557	0	2	55	69	111	55	0
3557	0	1	55	50	95	55	0
3557	0	1	55	53	95	55	0
3557	0	1	55	62	95	55	0
3565	0	2	55	69	111	55	0
3565	0	1	55	45	95	55	0
3573	0	6	55	34	64	55	0
3573	0	1	55	58	95	55	0
3573	0	1	55	62	95	55	0
3573	0	1	55	46	95	55	0
3573	0	2	55	69	111	55	0
3573	0	9	55	35	95	55	0
3573	0	9	55	36	95	55	0
3573	0	9	55	41	95	55	0
3573	0	6	55	46	64	55	0
3573	0	11	55	41	54	55	0
3573	0	11	55	53	54	55	0
3581	0	2	55	67	111	55	0
3581	0	1	55	53	95	55	0
3589	0	2	55	65	111	55	0
3589	0	1	55	57	95	55	0
3589	0	9	55	40	95	55	0
3589	0	9	55	69	95	55	0
3597	0	2	56	60	111	56	0
3597	0	1	56	55	95	56	0
3605	0	11	56	41	54	56	0
3605	0	9	56	36	95	56	0
3605	0	9	56	41	95	56	0
3605	0	9	56	35	95	56	0
3605	0	1	56	48	95	56	0
3605	0	1	56	60	95	56	0
3605	0	11	56	53	54	56	0
3606	0	6	56	48	64	56	0
3606	0	6	56	60	64	56	0
3609	0	1	56	64	95	56	0
3613	0	11	56	48	54	56	0
3613	0	11	56	36	54	56	0
3613	0	9	56	41	95	56	0
3613	0	1	56	70	95	56	0
3613	0	1	56	67	95	56	0
3617	0	1	56	64	95	56	0
3617	0	1	56	55	95	56	0
3621	0	9	56	69	95	56	0
3621	0	9	56	40	95	56	0
3621	0	1	56	60	95	56	0
3621	0	1	56	72	95	56	0
3621	0	1	56	69	95	56	0
3625	0	1	56	55	95	56	0
3625	0	1	56	67	95	56	0
3628	0	1	56	64	95	56	0
3628	0	1	56	52	95	56	0
3632	0	1	56	60	95	56	0
3632	0	1	56	48	95	56	0
3636	0	2	56	69	111	56	0
3636	0	9	56	36	95	56	0
3636	0	1	56	41	95	56	0
3636	0	1	56	62	95	56	0
3636	0	9	56	35	95	56	0
3636	0	9	56	41	95	56	0
3636	0	6	56	45	64	56	0
3636	0	11	56	57	54	56	0
3636	0	11	56	45	54	56	0
3636	0	6	56	57	64	56	0
3644	0	2	56	69	111	56	0
3644	0	1	56	48	95	56	0
3644	0	1	56	62	95	56	0
3652	0	9	56	69	95	56	0
3652	0	9	56	40	95	56	0
3652	0	2	56	69	111	56	0
3652	0	1	56	55	95	56	0
3652	0	1	56	57	95	56	0
3652	0	1	56	62	95	56	0
3660	0	2	57	69	111	57	0
3660	0	1	57	48	95	57	0
3660	0	1	57	62	95	57	0
3668	0	1	57	62	95	57	0
3668	0	11	57	57	54	57	0
3668	0	11	57	45	54	57	0
3668	0	9	57	36	95	57	0
3668	0	9	57	35	95	57	0
3668	0	9	57	41	95	57	0
3668	0	2	57	69	111	57	0
3668	0	1	57	55	95	57	0
3668	0	1	57	57	95	57	0
3676	0	1	57	48	95	57	0
3676	0	2	57	69	111	57	0
3676	0	11	57	57	54	57	0
3676	0	9	57	41	95	57	0
3676	0	1	57	62	95	57	0
3676	0	11	57	45	54	57	0
3684	0	1	57	62	95	57	0
3684	0	1	57	57	95	57	0
3684	0	9	57	40	95	57	0
3684	0	1	57	55	95	57	0
3684	0	2	57	67	111	57	0
3684	0	9	57	69	95	57	0
3692	0	1	57	48	95	57	0
3692	0	2	57	65	111	57	0
3700	0	1	57	36	95	57	0
3700	0	1	57	62	95	57	0
3700	0	11	57	55	54	57	0
3700	0	11	57	43	54	57	0
3700	0	6	57	48	64	57	0
3700	0	6	57	36	64	57	0
3700	0	9	57	36	95	57	0
3700	0	9	57	41	95	57	0
3700	0	9	57	35	95	57	0
3700	0	2	57	69	111	57	0
3708	0	2	57	72	111	57	0
3708	0	1	57	43	95	57	0
3716	0	1	57	55	95	57	0
3716	0	9	57	40	95	57	0
3716	0	9	57	69	95	57	0
3716	0	2	57	69	111	57	0
3724	0	2	58	67	111	58	0
3724	0	1	58	48	95	58	0
3732	0	9	58	36	95	58	0
3732	0	9	58	41	95	58	0
3732	0	1	58	60	95	58	0
3732	0	11	58	43	54	58	0
3732	0	11	58	55	54	58	0
3732	0	9	58	35	95	58	0
3740	0	11	58	55	54	58	0
3740	0	11	58	43	54	58	0
3740	0	9	58	41	95	58	0
3740	0	2	58	60	111	58	0
3740	0	1	58	48	95	58	0
3748	0	9	58	40	95	58	0
3748	0	9	58	69	95	58	0
3748	0	2	58	65	111	58	0
3748	0	1	58	55	95	58	0
3756	0	2	58	67	111	58	0
3756	0	1	58	48	95	58	0
3764	0	2	58	69	111	58	0
3764	0	9	58	41	95	58	0
3764	0	11	58	53	54	58	0
3764	0	11	58	41	54	58	0
3764	0	6	58	50	64	58	0
3764	0	6	58	38	64	58	0
3764	0	9	58	35	95	58	0
3764	0	1	58	62	95	58	0
3764	0	9	58	36	95	58	0
3764	0	1	58	38	95	58	0
3772	0	2	58	67	111	58	0
3772	0	1	58	45	95	58	0
3780	0	9	58	40	95	58	0
3780	0	9	58	69	95	58	0
3780	0	2	58	65	111	58	0
3780	0	1	58	50	95	58	0
3780	0	1	58	53	95	58	0
3788	0	2	59	60	111	59	0
3788	0	1	59	45	95	59	0
3796	0	11	59	53	54	59	0
3796	0	2	59	62	111	59	0
3796	0	1	59	50	95	59	0
3796	0	1	59	53	95	59	0
3796	0	9	59	41	95	59	0
3796	0	9	59	35	95	59	0
3796	0	9	59	36	95	59	0
3796	0	11	59	41	54	59	0
3796	0	1	59	57	95	59	0
3804	0	1	59	45	95	59	0
3804	0	2	59	65	111	59	0
3804	0	9	59	41	95	59	0
3804	0	11	59	36	54	59	0
3804	0	11	59	50	54	59	0
3812	0	1	59	53	95	59	0
3812	0	1	59	50	95	59	0
3812	0	2	59	62	111	59	0
3812	0	9	59	69	95	59	0
3812	0	9	59	40	95	59	0
3820	0	2	59	67	111	59	0
3820	0	1	59	45	95	59	0
3824	0	2	59	65	111	59	0
3827	0	6	59	46	64	59	0
3828	0	1	59	58	95	59	0
3828	0	1	59	46	95	59	0
3828	0	11	59	53	54	59	0
3828	0	4	59	58	71	59	0
3828	0	9	59	36	95	59	0
3828	0	9	59	35	95	59	0
3828	0	9	59	41	95	59	0
3828	0	6	59	41	64	59	0
3828	0	4	59	46	71	59	0
3828	0	11	59	41	54	59	0
3828	0	4	59	33	71	59	0
3828	0	1	59	34	95	59	0
3836	0	4	59	65	71	59	0
3836	0	4	59	62	71	59	0
3836	0	4	59	53	71	59	0
3836	0	4	59	58	71	59	0
3836	0	1	59	53	95	59	0
3843	0	4	59	82	71	59	0
3843	0	1	59	58	95	59	0
3843	0	9	59	69	95	59	0
3843	0	9	59	40	95	59	0
3843	0	4	59	65	71	59	0
3843	0	4	59	62	71	59	0
3843	0	4	59	77	71	59	0
3843	0	4	59	70	71	59	0
3843	0	4	59	58	71	59	0
3851	0	4	60	74	71	60	0
3851	0	9	60	69	95	60	0
3851	0	4	60	65	71	60	0
3851	0	4	60	62	71	60	0
3851	0	4	60	70	71	60	0
3851	0	9	60	40	95	60	0
3851	0	1	60	62	95	60	0
3859	0	1	60	46	95	60	0
3859	0	11	60	53	54	60	0
3859	0	11	60	41	54	60	0
3859	0	4	60	65	71	60	0
3859	0	4	60	46	71	60	0
3859	0	4	60	53	71	60	0
3859	0	4	60	58	71	60	0
3859	0	9	60	69	95	60	0
3859	0	1	60	53	95	60	0
3859	0	1	60	60	95	60	0
3859	0	9	60	40	95	60	0
3863	0	4	60	69	71	60	0
3863	0	9	60	40	95	60	0
3863	0	9	60	69	95	60	0
3863	0	1	60	69	95	60	0
3867	0	6	60	53	64	60	0
3867	0	1	60	53	95	60	0
3867	0	2	60	65	111	60	0
3867	0	9	60	36	95	60	0
3867	0	9	60	38	95	60	0
3867	0	6	60	65	64	60	0
3867	0	4	60	67	71	60	0
3867	0	11	60	36	54	60	0
3867	0	11	60	48	54	60	0
3867	0	1	60	67	95	60	0
3871	0	4	60	69	71	60	0
3871	0	1	60	69	95	60	0
3875	0	1	60	48	95	60	0
3875	0	1	60	67	95	60	0
3875	0	1	60	60	95	60	0
3875	0	1	60	40	95	60	0
3875	0	2	60	67	111	60	0
3875	0	9	60	35	95	60	0
3875	0	4	60	60	71	60	0
3875	0	9	60	41	95	60	0
3875	0	4	60	67	71	60	0
3875	0	9	60	36	95	60	0
3879	0	1	60	65	95	60	0
3879	0	4	60	65	71	60	0
3883	0	1	60	60	95	60	0
3883	0	2	60	65	111	60	0
3883	0	9	60	40	95	60	0
3883	0	9	60	69	95	60	0
3883	0	4	60	60	71	60	0
3887	0	4	60	57	71	60	0
3887	0	9	60	40	95	60	0
3887	0	9	60	69	95	60	0
3887	0	1	60	57	95	60	0
3891	0	4	60	60	71	60	0
3891	0	4	60	48	71	60	0
3891	0	6	60	56	64	60	0
3891	0	11	60	44	54	60	0
3891	0	11	60	56	54	60	0
3891	0	9	60	57	95	60	0
3891	0	9	60	35	95	60	0
3891	0	9	60	36	95	60	0
3891	0	9	60	55	95	60	0
3891	0	9	60	41	95	60	0
3891	0	1	60	48	95	60	0
3891	0	2	60	68	111	60	0
3891	0	1	60	72	95	60	0
3899	0	4	60	55	71	60	0
3899	0	4	60	64	71	60	0
3899	0	4	60	60	71	60	0
3899	0	2	60	67	111	60	0
3899	0	1	60	72	95	60	0
3899	0	1	60	55	95	60	0
3899	0	4	60	67	71	60	0
3906	0	4	60	64	71	60	0
3906	0	4	60	67	71	60	0
3906	0	4	60	60	71	60	0
3906	0	4	60	72	71	60	0
3906	0	9	60	69	95	60	0
3906	0	9	60	40	95	60	0
3906	0	9	60	55	95	60	0
3906	0	2	60	65	111	60	0
3906	0	1	60	60	95	60	0
3906	0	1	60	72	95	60	0
3914	0	2	60	67	111	60	0
3914	0	4	60	64	71	60	0
3914	0	4	60	60	71	60	0
3914	0	1	60	55	95	60	0
3914	0	1	60	72	95	60	0
3914	0	4	60	55	71	60	0
3914	0	4	60	67	71	60	0
3922	0	4	61	76	71	61	0
3922	0	9	61	55	95	61	0
3922	0	4	61	64	71	61	0
3922	0	4	61	67	71	61	0
3922	0	11	61	53	54	61	0
3922	0	11	61	41	54	61	0
3922	0	4	61	72	71	61	0
3922	0	9	61	41	95	61	0
3922	0	9	61	35	95	61	0
3922	0	9	61	36	95	61	0
3922	0	1	61	64	95	61	0
3930	0	4	61	64	71	61	0
3930	0	6	61	53	64	61	0
3930	0	9	61	41	95	61	0
3930	0	11	61	53	54	61	0
3930	0	11	61	41	54	61	0
3930	0	4	61	67	71	61	0
3930	0	4	61	60	71	61	0
3930	0	2	61	65	111	61	0
3930	0	1	61	55	95	61	0
3930	0	6	61	65	64	61	0
3930	0	4	61	55	71	61	0
3938	0	4	61	72	71	61	0
3938	0	9	61	40	95	61	0
3938	0	4	61	60	71	61	0
3938	0	9	61	55	95	61	0
3938	0	4	61	67	71	61	0
3938	0	2	61	67	111	61	0
3938	0	1	61	72	95	61	0
3938	0	9	61	69	95	61	0
3938	0	1	61	60	95	61	0
3946	0	4	61	67	71	61	0
3946	0	1	61	55	95	61	0
3946	0	4	61	55	71	61	0
3946	0	4	61	60	71	61	0
3946	0	4	61	64	71	61	0
3946	0	2	61	65	111	61	0
3954	0	9	61	35	95	61	0
3954	0	1	61	46	95	61	0
3954	0	11	61	56	54	61	0
3954	0	11	61	44	54	61	0
3954	0	4	61	46	71	61	0
3954	0	4	61	58	71	61	0
3954	0	6	61	56	64	61	0
3954	0	9	61	36	95	61	0
3954	0	9	61	55	95	61	0
3954	0	9	61	41	95	61	0
3954	0	9	61	57	95	61	0
3954	0	2	61	68	111	61	0
3954	0	1	61	72	95	61	0
3962	0	4	61	53	71	61	0
3962	0	1	61	72	95	61	0
3962	0	1	61	53	95	61	0
3962	0	2	61	67	111	61	0
3962	0	4	61	62	71	61	0
3962	0	4	61	58	71	61	0
3962	0	4	61	65	71	61	0
3970	0	1	61	72	95	61	0
3970	0	1	61	58	95	61	0
3970	0	9	61	40	95	61	0
3970	0	9	61	69	95	61	0
3970	0	9	61	55	95	61	0
3970	0	2	61	65	111	61	0
3970	0	4	61	65	71	61	0
3970	0	4	61	62	71	61	0
3970	0	4	61	70	71	61	0
3970	0	4	61	58	71	61	0
3978	0	4	61	53	71	61	0
3978	0	2	61	67	111	61	0
3978	0	1	61	53	95	61	0
3978	0	4	61	58	71	61	0
3978	0	1	61	72	95	61	0
3978	0	4	61	65	71	61	0
3978	0	4	61	62	71	61	0
3986	0	11	62	53	54	62	0
3986	0	4	62	70	71	62	0
3986	0	9	62	55	95	62	0
3986	0	9	62	35	95	62	0
3986	0	1	62	62	95	62	0
3986	0	9	62	36	95	62	0
3986	0	9	62	41	95	62	0
3986	0	4	62	65	71	62	0
3986	0	4	62	74	71	62	0
3986	0	4	62	62	71	62	0
3986	0	11	62	41	54	62	0
3994	0	6	62	65	64	62	0
3994	0	4	62	62	71	62	0
3994	0	9	62	41	95	62	0
3994	0	2	62	65	111	62	0
3994	0	1	62	53	95	62	0
3994	0	6	62	53	64	62	0
3994	0	11	62	41	54	62	0
3994	0	4	62	58	71	62	0
3994	0	4	62	65	71	62	0
3994	0	4	62	53	71	62	0
3994	0	11	62	53	54	62	0
4001	0	4	62	65	71	62	0
4001	0	1	62	72	95	62	0
