time	track	channel	pitch	volume	instrument
1599	2	4	55	0	4
1600	1	3	64	60	1
1600	1	3	60	60	1
1600	1	3	69	60	1
1600	2	4	57	51	4
1600	3	5	69	59	25
1600	3	5	60	59	25
1600	3	5	64	59	25
1600	4	6	93	51	48
1600	4	6	88	48	48
1600	4	6	79	0	48
1600	5	7	45	67	35
1600	5	7	52	67	35
1600	5	7	52	0	35
1600	5	7	43	0	35
1600	6	9	42	0	0
1600	6	9	35	72	0
1600	6	9	42	72	0
1604	3	5	69	0	25
1604	3	5	60	0	25
1604	3	5	64	0	25
1608	1	1	81	0	39
1608	7	1	81	0	39
1608	1	1	86	80	39
1608	2	4	64	51	4
1608	3	5	69	59	25
1608	3	5	60	59	25
1608	3	5	64	59	25
1608	6	9	42	0	0
1608	6	9	35	72	0
1608	6	9	42	72	0
1608	6	9	35	0	0
1608	7	1	86	80	39
1612	1	1	86	0	39
1612	7	1	86	0	39
1612	1	1	84	80	39
1612	2	4	57	0	4
1612	3	5	60	0	25
1612	3	5	69	0	25
1612	3	5	64	0	25
1612	7	1	84	80	39
1616	1	3	69	0	1
1616	1	3	60	0	1
1616	1	3	64	0	1
1616	2	4	69	51	4
1616	3	5	60	60	25
1616	3	5	69	60	25
1616	3	5	64	60	25
1616	6	9	42	72	0
1616	6	9	38	72	0
1616	6	9	42	0	0
1616	6	9	35	0	0
1620	3	5	64	0	25
1620	3	5	60	0	25
1620	3	5	69	0	25
1620	5	7	45	0	35
1624	1	1	84	0	39
1624	7	1	84	0	39
1624	1	3	69	60	1
1624	1	3	64	60	1
1624	1	1	86	80	39
1624	1	3	60	60	1
1624	2	4	69	0	4
1624	2	4	72	52	4
1624	3	5	69	60	25
1624	3	5	60	60	25
1624	3	5	64	60	25
1624	5	7	45	67	35
1624	6	9	42	0	0
1624	6	9	38	0	0
1624	6	9	42	72	0
1624	7	1	86	80	39
1628	1	1	86	0	39
1628	7	1	86	0	39
1628	1	1	84	80	39
1628	5	7	45	0	35
1628	6	9	38	72	0
1628	6	9	42	0	0
1628	7	1	84	80	39
1632	1	3	62	60	1
1632	1	3	60	0	1
1632	1	3	64	0	1
1632	1	3	69	0	1
1632	1	3	53	60	1
1632	1	3	57	60	1
1632	2	4	69	52	4
1632	2	4	65	52	4
1632	2	4	57	51	4
1632	2	4	72	0	4
1632	2	4	65	0	4
1632	2	4	57	0	4
1632	2	4	64	0	4
1632	3	5	62	60	25
1632	3	5	57	60	25
1632	3	5	64	0	25
1632	3	5	53	60	25
1632	3	5	69	0	25
1632	3	5	60	0	25
1632	4	6	86	51	48
1632	4	6	81	48	48
1632	4	6	93	0	48
1632	4	6	88	0	48
1632	5	7	38	68	35
1632	6	9	38	0	0
1632	6	9	35	72	0
1632	6	9	42	72	0
1636	6	9	42	0	0
1636	6	9	38	72	0
1639	5	7	38	0	35
1640	1	1	86	80	39
1640	1	1	84	0	39
1640	7	1	86	80	39
1640	7	1	84	0	39
1640	2	4	65	52	4
1640	2	4	69	0	4
1640	5	7	33	68	35
1640	6	9	35	0	0
1640	6	9	35	72	0
1640	6	9	42	72	0
1640	6	9	38	0	0
1644	1	1	86	0	39
1644	1	1	84	80	39
1644	7	1	86	0	39
1644	7	1	84	80	39
1644	5	7	33	0	35
1644	5	7	29	68	35
1648	2	4	62	52	4
1648	2	4	65	0	4
1648	3	5	57	0	25
1648	3	5	53	0	25
1648	5	7	29	0	35
1648	5	7	38	68	35
1648	6	9	42	0	0
1648	6	9	35	0	0
1648	6	9	38	72	0
1648	6	9	42	72	0
1652	3	5	62	0	25
1656	1	1	84	0	39
1656	7	1	84	0	39
1656	1	1	79	80	39
1656	1	3	62	0	1
1656	1	3	57	0	1
1656	1	3	53	0	1
1656	2	4	57	52	4
1656	6	9	42	72	0
1656	6	9	38	0	0
1656	6	9	42	0	0
1656	7	1	79	80	39
1660	1	1	79	0	39
1660	7	1	79	0	39
1660	1	1	81	80	39
1660	2	4	62	0	4
1660	7	1	81	80	39
1660	4	6	86	0	48
1663	2	4	57	0	4
1663	5	7	38	0	35
1664	1	1	81	0	39
1664	7	1	81	0	39
1664	1	1	79	80	39
1664	1	3	65	60	1
1664	1	3	62	60	1
1664	1	3	70	60	1
1664	2	4	58	52	4
1664	3	5	70	60	25
1664	3	5	65	60	25
1664	3	5	62	60	25
1664	4	6	86	54	48
1664	4	6	81	0	48
1664	4	6	89	48	48
1664	5	7	46	68	35
1664	6	9	42	72	0
1664	6	9	35	72	0
1664	6	9	42	0	0
1664	7	1	79	80	39
1668	3	5	62	0	25
1668	3	5	70	0	25
1668	3	5	65	0	25
1671	1	1	79	0	39
1671	7	1	79	0	39
1672	1	1	77	80	39
1672	2	4	65	52	4
1672	2	4	58	0	4
1672	3	5	65	60	25
1672	3	5	70	60	25
1672	3	5	62	60	25
1672	6	9	42	72	0
1672	6	9	35	72	0
1672	6	9	42	0	0
1672	6	9	35	0	0
1672	7	1	77	80	39
1676	1	1	77	0	39
1676	7	1	77	0	39
1676	1	1	74	80	39
1676	3	5	70	0	25
1676	3	5	65	0	25
1676	3	5	62	0	25
1676	7	1	74	80	39
1680	1	3	62	0	1
1680	1	3	65	0	1
1680	2	4	70	52	4
1680	3	5	70	61	25
1680	3	5	65	61	25
1680	6	9	35	0	0
1680	6	9	42	0	0
1680	6	9	38	72	0
1680	6	9	42	72	0
1684	1	3	70	0	1
1684	3	5	65	0	25
1684	3	5	70	0	25
1684	5	7	46	0	35
1688	1	1	74	0	39
1688	7	1	74	0	39
1688	1	3	65	60	1
1688	1	3	70	60	1
1688	1	1	77	80	39
1688	1	3	62	60	1
1688	2	4	70	0	4
1688	2	4	74	52	4
1688	3	5	62	62	25
1688	3	5	65	62	25
1688	3	5	70	62	25
1688	5	7	46	68	35
1688	6	9	42	0	0
1688	6	9	38	0	0
1688	6	9	42	72	0
1688	7	1	77	80	39
1692	1	1	77	0	39
1692	7	1	77	0	39
1692	1	1	77	80	39
1692	2	4	65	0	4
1692	5	7	46	0	35
1692	6	9	38	72	0
1692	6	9	42	0	0
1692	7	1	77	80	39
1696	1	1	77	0	39
1696	7	1	77	0	39
1696	1	1	79	80	39
1696	1	3	60	60	1
1696	1	3	55	60	1
1696	1	3	52	60	1
1696	1	3	70	0	1
1696	1	3	65	0	1
1696	1	3	62	0	1
1696	2	4	67	52	4
1696	2	4	64	52	4
1696	2	4	64	0	4
1696	2	4	74	0	4
1696	3	5	65	0	25
1696	3	5	62	0	25
1696	3	5	70	0	25
1696	3	5	52	62	25
1696	3	5	55	62	25
1696	3	5	60	62	25
1696	4	6	79	48	48
1696	4	6	76	54	48
1696	4	6	89	0	48
1696	4	6	86	0	48
1696	5	7	36	69	35
1696	6	9	38	0	0
1696	6	9	35	72	0
1696	6	9	42	72	0
1696	7	1	79	80	39
1700	1	1	79	0	39
1700	7	1	79	0	39
1700	1	1	77	80	39
1700	3	5	60	0	25
1700	3	5	52	0	25
1700	3	5	55	0	25
1700	6	9	38	72	0
1700	6	9	42	0	0
1700	7	1	77	80	39
1704	1	1	77	0	39
1704	7	1	77	0	39
1704	1	1	74	80	39
1704	2	4	64	52	4
1704	2	4	67	0	4
1704	3	5	52	64	25
1704	3	5	60	64	25
1704	3	5	55	64	25
1704	6	9	42	72	0
1704	6	9	35	72	0
1704	6	9	38	0	0
1704	6	9	35	0	0
1704	7	1	74	80	39
1708	3	5	52	0	25
1708	3	5	55	0	25
1708	3	5	60	0	25
1712	2	4	64	0	4
1712	2	4	60	52	4
1712	3	5	52	64	25
1712	5	7	36	0	35
1712	6	9	35	0	0
1712	6	9	42	0	0
1712	6	9	38	72	0
1712	6	9	42	72	0
1716	1	1	74	0	39
1716	1	1	77	80	39
1716	7	1	77	80	39
1716	7	1	74	0	39
1716	3	5	52	0	25
1716	3	5	55	64	25
1720	1	3	52	0	1
1720	1	3	55	0	1
1720	1	3	60	0	1
1720	2	4	55	52	4
1720	2	4	60	0	4
1720	3	5	60	67	25
1720	3	5	55	0	25
1720	5	7	43	69	35
1720	6	9	42	0	0
1720	6	9	42	72	0
1720	6	9	38	0	0
1724	3	5	60	0	25
1724	4	6	76	0	48
1727	2	4	55	0	4
1727	5	7	43	0	35
1728	1	1	77	0	39
1728	7	1	77	0	39
1728	1	1	81	80	39
1728	1	3	60	61	1
1728	1	3	57	61	1
1728	1	3	65	61	1
1728	2	4	53	52	4
1728	3	5	65	68	25
1728	3	5	57	68	25
1728	3	5	60	68	25
1728	4	6	84	48	48
1728	4	6	79	0	48
1728	4	6	89	54	48
1728	5	7	41	69	35
1728	6	9	42	0	0
1728	6	9	35	72	0
1728	6	9	42	72	0
1728	7	1	81	80	39
1732	3	5	60	0	25
1732	3	5	57	0	25
1732	3	5	65	0	25
1736	2	4	60	52	4
1736	3	5	65	68	25
1736	3	5	60	68	25
1736	6	9	42	72	0
1736	6	9	35	72	0
1736	6	9	42	0	0
1736	6	9	35	0	0
1740	3	5	60	0	25
1740	3	5	65	0	25
1744	1	3	57	0	1
1744	1	3	60	0	1
1744	2	4	65	52	4
1744	3	5	65	68	25
1744	3	5	60	68	25
1744	3	5	57	68	25
1744	5	7	41	0	35
1744	6	9	35	0	0
1744	6	9	42	72	0
1744	6	9	38	72	0
1744	6	9	42	0	0
1747	1	1	81	0	39
1747	7	1	81	0	39
1748	1	3	65	0	1
1748	1	1	82	80	39
1748	3	5	60	0	25
1748	3	5	57	0	25
1748	3	5	65	0	25
1748	7	1	82	80	39
1752	1	1	82	0	39
1752	7	1	82	0	39
1752	1	3	65	62	1
1752	1	3	57	62	1
1752	1	3	60	62	1
1752	1	1	81	80	39
1752	2	4	65	0	4
1752	2	4	69	52	4
1752	3	5	60	67	25
1752	3	5	65	67	25
1752	3	5	57	67	25
1752	5	7	41	68	35
1752	6	9	38	0	0
1752	6	9	42	0	0
1752	6	9	42	72	0
1752	7	1	81	80	39
1756	1	1	81	0	39
1756	7	1	81	0	39
1756	1	1	79	80	39
1756	5	7	41	0	35
1756	6	9	38	72	0
1756	6	9	42	0	0
1756	7	1	79	80	39
1760	1	1	79	0	39
1760	7	1	79	0	39
1760	1	3	64	62	1
1760	1	3	61	62	1
1760	1	1	81	80	39
1760	1	3	69	62	1
1760	1	3	57	0	1
1760	1	3	60	0	1
1760	1	3	65	0	1
1760	2	4	69	0	4
1760	2	4	60	0	4
1760	2	4	53	0	4
1760	2	4	64	52	4
1760	2	4	57	52	4
1760	2	4	73	0	4
1760	2	4	76	52	4
1760	2	4	73	52	4
1760	3	5	69	67	25
1760	3	5	57	0	25
1760	3	5	60	0	25
1760	3	5	65	0	25
1760	3	5	61	67	25
1760	3	5	64	67	25
1760	4	6	84	0	48
1760	4	6	89	0	48
1760	4	6	88	48	48
1760	4	6	93	54	48
1760	5	7	45	68	35
1760	6	9	42	72	0
1760	6	9	35	72	0
1760	6	9	38	0	0
1760	7	1	81	80	39
1764	1	1	81	0	39
1764	7	1	81	0	39
1764	1	1	79	80	39
1764	2	4	57	0	4
1764	6	9	38	72	0
1764	6	9	42	0	0
1764	7	1	79	80	39
1768	2	4	73	52	4
1768	2	4	64	0	4
1768	2	4	76	0	4
1768	6	9	35	0	0
1768	6	9	38	0	0
1768	6	9	35	72	0
1768	6	9	42	72	0
1771	4	6	88	0	48
1776	1	1	79	0	39
1776	7	1	79	0	39
1776	1	1	77	80	39
1776	2	4	69	52	4
1776	2	4	73	0	4
1776	3	5	61	0	25
1776	6	9	38	72	0
1776	6	9	42	72	0
1776	6	9	42	0	0
1776	6	9	35	0	0
1776	7	1	77	80	39
1780	3	5	69	0	25
1780	3	5	64	0	25
1780	5	7	45	0	35
1784	1	1	77	0	39
1784	7	1	77	0	39
1784	1	1	79	80	39
1784	1	3	61	0	1
1784	1	3	64	0	1
1784	1	3	69	0	1
1784	2	4	64	51	4
1784	2	4	69	0	4
1784	4	6	93	0	48
1784	6	9	50	72	0
1784	6	9	38	0	0
1784	6	9	42	0	0
1784	7	1	79	80	39
1788	2	4	64	0	4
1788	6	9	50	72	0
1788	6	9	50	0	0
1792	1	1	79	0	39
1792	1	1	81	80	39
1792	7	1	79	0	39
1792	7	1	81	80	39
1792	1	3	70	60	1
1792	1	3	62	60	1
1792	1	3	65	60	1
1792	2	4	58	49	4
1792	3	5	70	64	25
1792	3	5	62	68	25
1792	3	5	65	65	25
1792	4	6	86	48	48
1792	4	6	89	48	48
1792	5	7	46	63	35
1792	6	9	50	0	0
1792	6	9	35	72	0
1792	6	9	49	72	0
1796	3	5	70	0	25
1796	3	5	65	0	25
1796	3	5	62	0	25
1800	1	1	81	0	39
1800	7	1	81	0	39
1800	1	1	86	80	39
1800	2	4	65	49	4
1800	3	5	62	66	25
1800	3	5	65	66	25
1800	3	5	70	66	25
1800	6	9	35	72	0
1800	6	9	42	72	0
1800	6	9	49	0	0
1800	6	9	35	0	0
1800	7	1	86	80	39
1804	1	1	86	0	39
1804	7	1	86	0	39
1804	1	1	84	80	39
1804	2	4	58	0	4
1804	3	5	62	0	25
1804	3	5	65	0	25
1804	3	5	70	0	25
1804	7	1	84	80	39
1808	1	3	62	0	1
1808	1	3	70	0	1
1808	1	3	65	0	1
1808	2	4	70	49	4
1808	3	5	65	64	25
1808	3	5	62	64	25
1808	3	5	70	64	25
1808	6	9	42	0	0
1808	6	9	42	72	0
1808	6	9	38	72	0
1808	6	9	35	0	0
1812	3	5	62	0	25
1812	3	5	65	0	25
1812	3	5	70	0	25
1812	5	7	46	0	35
1816	1	1	84	0	39
1816	7	1	84	0	39
1816	1	3	70	60	1
1816	1	3	62	60	1
1816	1	3	65	60	1
1816	1	1	86	80	39
1816	2	4	74	50	4
1816	3	5	70	61	25
1816	3	5	65	61	25
1816	3	5	62	61	25
1816	5	7	46	65	35
1816	6	9	42	72	0
1816	6	9	38	0	0
1816	6	9	42	0	0
1816	7	1	86	80	39
1819	1	1	86	0	39
1819	7	1	86	0	39
1820	1	1	84	80	39
1820	2	4	70	0	4
1820	5	7	46	0	35
1820	7	1	84	80	39
1824	1	3	60	60	1
1824	1	3	52	60	1
1824	1	3	70	0	1
1824	1	3	65	0	1
1824	1	3	62	0	1
1824	1	3	55	60	1
1824	2	4	65	0	4
1824	2	4	67	50	4
1824	2	4	64	50	4
1824	2	4	55	49	4
1824	2	4	74	0	4
1824	2	4	64	0	4
1824	3	5	62	0	25
1824	3	5	65	0	25
1824	3	5	70	0	25
1824	3	5	52	61	25
1824	3	5	55	61	25
1824	3	5	60	61	25
1824	4	6	86	0	48
1824	4	6	89	0	48
1824	4	6	76	48	48
1824	4	6	79	48	48
1824	5	7	36	65	35
1824	6	9	42	72	0
1824	6	9	35	72	0
1824	6	9	42	0	0
1828	2	4	55	0	4
1828	3	5	55	0	25
1828	3	5	52	0	25
1828	3	5	60	0	25
1828	6	9	42	0	0
1828	6	9	38	72	0
1832	1	1	84	0	39
1832	7	1	84	0	39
1832	1	1	86	80	39
1832	2	4	64	50	4
1832	2	4	67	0	4
1832	3	5	55	60	25
1832	3	5	52	60	25
1832	3	5	60	60	25
1832	6	9	35	0	0
1832	6	9	35	72	0
1832	6	9	42	72	0
1832	6	9	38	0	0
1832	7	1	86	80	39
1836	1	1	86	0	39
1836	7	1	86	0	39
1836	1	1	84	80	39
1836	3	5	52	0	25
1836	3	5	60	0	25
1836	3	5	55	0	25
1836	7	1	84	80	39
1840	2	4	64	0	4
1840	2	4	60	50	4
1840	3	5	52	59	25
1840	5	7	36	0	35
1840	6	9	42	72	0
1840	6	9	38	72	0
1840	6	9	35	0	0
1840	6	9	42	0	0
1844	3	5	52	0	25
1844	3	5	55	59	25
1848	1	1	84	0	39
1848	7	1	84	0	39
1848	1	3	52	0	1
1848	1	3	55	0	1
1848	1	3	60	0	1
1848	1	1	81	80	39
1848	2	4	55	50	4
1848	3	5	55	0	25
1848	3	5	60	59	25
1848	5	7	43	67	35
1848	6	9	42	0	0
1848	6	9	38	0	0
1848	6	9	42	72	0
1848	7	1	81	80	39
1852	2	4	60	0	4
1852	3	5	60	0	25
1852	4	6	76	0	48
1855	2	4	55	0	4
1856	1	1	81	0	39
1856	7	1	81	0	39
1856	1	3	69	60	1
1856	1	3	64	60	1
1856	1	1	81	80	39
1856	1	3	60	60	1
1856	2	4	57	51	4
1856	3	5	69	59	25
1856	3	5	60	59	25
1856	3	5	64	59	25
1856	4	6	79	0	48
1856	4	6	88	48	48
1856	4	6	93	51	48
1856	5	7	45	67	35
1856	5	7	52	0	35
1856	5	7	52	67	35
1856	5	7	43	0	35
1856	6	9	42	0	0
1856	6	9	35	72	0
1856	6	9	42	72	0
1856	7	1	81	80	39
1860	3	5	64	0	25
1860	3	5	60	0	25
1860	3	5	69	0	25
1864	1	1	81	0	39
1864	7	1	81	0	39
1864	1	1	86	80	39
1864	2	4	64	51	4
1864	3	5	64	59	25
1864	3	5	69	59	25
1864	3	5	60	59	25
1864	6	9	35	0	0
1864	6	9	35	72	0
1864	6	9	42	0	0
1864	6	9	42	72	0
1864	7	1	86	80	39
1868	1	1	86	0	39
1868	1	1	84	80	39
1868	7	1	86	0	39
1868	7	1	84	80	39
1868	2	4	57	0	4
1868	3	5	69	0	25
1868	3	5	60	0	25
1868	3	5	64	0	25
1872	1	3	69	0	1
1872	1	3	64	0	1
1872	1	3	60	0	1
1872	2	4	69	51	4
1872	3	5	64	60	25
1872	3	5	60	60	25
1872	3	5	69	60	25
1872	6	9	42	72	0
1872	6	9	38	72	0
1872	6	9	35	0	0
1872	6	9	42	0	0
1876	3	5	60	0	25
1876	3	5	64	0	25
1876	3	5	69	0	25
1876	5	7	45	0	35
1880	1	1	84	0	39
1880	7	1	84	0	39
1880	1	1	86	80	39
1880	1	3	64	60	1
1880	1	3	69	60	1
1880	1	3	60	60	1
1880	2	4	72	52	4
1880	2	4	69	0	4
1880	3	5	64	60	25
1880	3	5	69	60	25
1880	3	5	60	60	25
1880	5	7	45	67	35
1880	6	9	42	72	0
1880	6	9	38	0	0
1880	6	9	42	0	0
1880	7	1	86	80	39
1884	1	1	86	0	39
1884	7	1	86	0	39
1884	1	1	84	80	39
1884	5	7	45	0	35
1884	6	9	42	0	0
1884	6	9	38	72	0
1884	7	1	84	80	39
1888	1	3	62	60	1
1888	1	3	57	60	1
1888	1	3	53	60	1
1888	1	3	69	0	1
1888	1	3	60	0	1
1888	1	3	64	0	1
1888	2	4	64	0	4
1888	2	4	57	0	4
1888	2	4	65	0	4
1888	2	4	72	0	4
1888	2	4	57	51	4
1888	2	4	65	52	4
1888	2	4	69	52	4
1888	3	5	60	0	25
1888	3	5	64	0	25
1888	3	5	69	0	25
1888	3	5	53	60	25
1888	3	5	57	60	25
1888	3	5	62	60	25
1888	4	6	86	51	48
1888	4	6	88	0	48
1888	4	6	93	0	48
1888	4	6	81	48	48
1888	5	7	38	68	35
1888	6	9	38	0	0
1888	6	9	35	72	0
1888	6	9	42	72	0
1892	6	9	42	0	0
1892	6	9	38	72	0
1895	1	1	84	0	39
1895	5	7	38	0	35
1895	7	1	84	0	39
1896	1	1	86	80	39
1896	2	4	65	52	4
1896	2	4	69	0	4
1896	5	7	33	68	35
1896	6	9	38	0	0
1896	6	9	35	0	0
1896	6	9	35	72	0
1896	6	9	42	72	0
1896	7	1	86	80	39
1899	1	1	86	0	39
1899	7	1	86	0	39
1900	1	1	84	80	39
1900	5	7	33	0	35
1900	5	7	29	68	35
1900	7	1	84	80	39
1904	2	4	62	52	4
1904	2	4	65	0	4
1904	3	5	57	0	25
1904	3	5	53	0	25
1904	5	7	38	68	35
1904	5	7	29	0	35
1904	6	9	42	0	0
1904	6	9	35	0	0
1904	6	9	42	72	0
1908	1	1	84	0	39
1908	7	1	84	0	39
1908	1	1	81	80	39
1908	3	5	62	0	25
1908	7	1	81	80	39
1912	1	3	62	0	1
1912	1	3	57	0	1
1912	1	3	53	0	1
1912	2	4	57	52	4
1912	6	9	42	0	0
1912	6	9	42	72	0
1916	2	4	62	0	4
1916	4	6	86	0	48
1919	2	4	57	0	4
1919	5	7	38	0	35
1920	1	1	81	0	39
1920	7	1	81	0	39
1920	1	1	79	80	39
1920	1	3	70	60	1
1920	1	3	62	60	1
1920	1	3	65	60	1
1920	2	4	58	52	4
1920	3	5	65	60	25
1920	3	5	62	60	25
1920	3	5	70	60	25
1920	4	6	89	48	48
1920	4	6	86	54	48
1920	4	6	81	0	48
1920	5	7	46	68	35
1920	6	9	49	72	0
1920	6	9	42	0	0
1920	6	9	35	72	0
1920	7	1	79	80	39
1924	3	5	70	0	25
1924	3	5	65	0	25
1924	3	5	62	0	25
1928	1	1	79	0	39
1928	7	1	79	0	39
1928	1	1	77	80	39
1928	2	4	65	52	4
1928	2	4	58	0	4
1928	3	5	70	60	25
1928	3	5	62	60	25
1928	3	5	65	60	25
1928	6	9	49	0	0
1928	6	9	35	0	0
1928	6	9	35	72	0
1928	6	9	42	72	0
1928	7	1	77	80	39
1932	1	1	77	0	39
1932	7	1	77	0	39
1932	1	1	74	80	39
1932	3	5	62	0	25
1932	3	5	65	0	25
1932	3	5	70	0	25
1932	7	1	74	80	39
1936	1	3	62	0	1
1936	1	3	65	0	1
1936	2	4	70	52	4
1936	3	5	70	61	25
1936	3	5	65	61	25
1936	6	9	42	0	0
1936	6	9	35	0	0
1936	6	9	42	72	0
1936	6	9	38	72	0
1940	1	1	74	0	39
1940	7	1	74	0	39
1940	1	3	70	0	1
1940	1	1	81	80	39
1940	3	5	70	0	25
1940	3	5	65	0	25
1940	5	7	46	0	35
1940	7	1	81	80	39
1944	1	3	65	60	1
1944	1	3	62	60	1
1944	1	3	70	60	1
1944	2	4	74	52	4
1944	2	4	70	0	4
1944	3	5	70	62	25
1944	3	5	65	62	25
1944	3	5	62	62	25
1944	5	7	46	68	35
1944	6	9	42	0	0
1944	6	9	42	72	0
1944	6	9	38	0	0
1948	2	4	65	0	4
1948	5	7	46	0	35
1948	6	9	38	72	0
1948	6	9	42	0	0
1952	1	1	79	80	39
1952	1	1	81	0	39
1952	7	1	79	80	39
1952	7	1	81	0	39
1952	1	3	52	60	1
1952	1	3	55	60	1
1952	1	3	60	60	1
1952	1	3	70	0	1
1952	1	3	65	0	1
1952	1	3	62	0	1
1952	2	4	64	52	4
1952	2	4	64	0	4
1952	2	4	74	0	4
1952	2	4	67	52	4
1952	3	5	60	62	25
1952	3	5	55	62	25
1952	3	5	52	62	25
1952	3	5	70	0	25
1952	3	5	65	0	25
1952	3	5	62	0	25
1952	4	6	79	48	48
1952	4	6	76	54	48
1952	4	6	89	0	48
1952	4	6	86	0	48
1952	5	7	36	69	35
1952	6	9	42	72	0
1952	6	9	35	72	0
1952	6	9	38	0	0
1956	1	1	79	0	39
1956	7	1	79	0	39
1956	1	1	77	80	39
1956	3	5	55	0	25
1956	3	5	52	0	25
1956	3	5	60	0	25
1956	6	9	42	0	0
1956	6	9	38	72	0
1956	7	1	77	80	39
1960	1	1	77	0	39
1960	7	1	77	0	39
1960	1	1	74	80	39
1960	2	4	64	52	4
1960	2	4	67	0	4
1960	3	5	55	64	25
1960	3	5	60	64	25
1960	3	5	52	64	25
1960	6	9	42	72	0
1960	6	9	35	72	0
1960	6	9	38	0	0
1960	6	9	35	0	0
1960	7	1	74	80	39
1964	3	5	52	0	25
1964	3	5	55	0	25
1964	3	5	60	0	25
1968	2	4	64	0	4
1968	2	4	60	52	4
1968	3	5	52	64	25
1968	5	7	36	0	35
1968	6	9	38	72	0
1968	6	9	42	72	0
1968	6	9	35	0	0
1968	6	9	42	0	0
1971	1	1	74	0	39
1971	7	1	74	0	39
1972	1	1	77	80	39
1972	3	5	55	64	25
1972	3	5	52	0	25
1972	7	1	77	80	39
1976	1	3	60	0	1
1976	1	3	52	0	1
1976	1	3	55	0	1
1976	2	4	60	0	4
1976	2	4	55	52	4
1976	3	5	55	0	25
1976	3	5	60	67	25
1976	5	7	43	69	35
1976	6	9	38	0	0
1976	6	9	42	72	0
1976	6	9	42	0	0
1980	3	5	60	0	25
1980	4	6	76	0	48
1983	2	4	55	0	4
1983	5	7	43	0	35
1984	1	1	77	0	39
1984	7	1	77	0	39
1984	1	1	77	80	39
1984	1	3	57	61	1
1984	1	3	53	61	1
1984	1	3	62	61	1
1984	2	4	50	52	4
1984	3	5	62	68	25
1984	3	5	53	68	25
1984	3	5	57	68	25
1984	4	6	86	54	48
1984	4	6	81	48	48
1984	4	6	79	0	48
1984	5	7	38	69	35
1984	6	9	42	0	0
1984	6	9	35	72	0
1984	6	9	42	72	0
1984	7	1	77	80	39
1988	3	5	62	0	25
1988	3	5	53	0	25
1988	3	5	57	0	25
1992	2	4	57	52	4
1992	3	5	62	68	25
1992	3	5	57	68	25
1992	6	9	42	72	0
1992	6	9	35	72	0
1992	6	9	35	0	0
1992	6	9	42	0	0
1996	3	5	62	0	25
1996	3	5	57	0	25
2000	1	3	57	0	1
2000	1	3	53	0	1
2000	2	4	62	52	4
2000	3	5	53	68	25
2000	3	5	62	68	25
2000	3	5	57	68	25
2000	5	7	38	0	35
2000	6	9	35	0	0
2000	6	9	38	72	0
2000	6	9	42	72	0
2000	6	9	42	0	0
2004	1	3	62	0	1
2004	3	5	53	0	25
2004	3	5	57	0	25
2004	3	5	62	0	25
2008	1	3	62	62	1
2008	1	3	53	62	1
2008	1	3	57	62	1
2008	2	4	65	52	4
2008	2	4	62	0	4
2008	3	5	62	67	25
2008	3	5	53	67	25
2008	3	5	57	67	25
2008	5	7	38	68	35
2008	6	9	38	0	0
2008	6	9	42	0	0
2008	6	9	42	72	0
2012	5	7	38	0	35
2012	6	9	38	72	0
2012	6	9	42	0	0
2016	1	1	77	0	39
2016	7	1	77	0	39
2016	2	4	65	0	4
2016	2	4	69	52	4
2016	5	7	38	68	35
2016	6	9	35	72	0
2016	6	9	38	0	0
2016	6	9	42	72	0
2020	2	4	50	0	4
2020	6	9	42	0	0
2020	6	9	38	72	0
2024	2	4	65	52	4
2024	2	4	57	0	4
2024	2	4	69	0	4
2024	6	9	35	72	0
2024	6	9	38	0	0
2024	6	9	35	0	0
2027	4	6	81	0	48
2032	6	9	35	0	0
2032	1	1	74	80	39
2032	2	4	62	52	4
2032	2	4	65	0	4
2032	3	5	53	0	25
2032	7	1	74	80	39
2036	1	1	74	0	39
2036	7	1	74	0	39
2036	1	1	81	80	39
2036	3	5	62	0	25
2036	3	5	57	0	25
2036	5	7	38	0	35
2036	7	1	81	80	39
2040	1	3	57	0	1
2040	1	3	53	0	1
2040	1	3	62	0	1
2040	2	4	57	51	4
2040	2	4	62	0	4
2040	4	6	86	0	48
2044	2	4	57	0	4
2047	1	1	81	0	39
2047	7	1	81	0	39
2048	1	3	65	60	1
2048	1	1	79	80	39
2048	1	3	70	60	1
2048	1	3	62	60	1
2048	2	4	58	49	4
2048	3	5	62	68	25
2048	3	5	65	65	25
2048	3	5	70	64	25
2048	4	6	89	48	48
2048	4	6	86	48	48
2048	5	7	46	63	35
2048	6	9	49	72	0
2048	6	9	35	72	0
2048	7	1	79	80	39
2052	3	5	70	0	25
2052	3	5	65	0	25
2052	3	5	62	0	25
2055	1	1	79	0	39
2055	7	1	79	0	39
2056	1	1	77	80	39
2056	2	4	65	49	4
2056	3	5	70	66	25
2056	3	5	62	66	25
2056	3	5	65	66	25
2056	6	9	49	0	0
2056	6	9	50	72	0
2056	7	1	77	80	39
2060	1	1	77	0	39
2060	7	1	77	0	39
2060	1	1	74	80	39
2060	2	4	58	0	4
2060	3	5	70	0	25
2060	3	5	65	0	25
2060	3	5	62	0	25
2060	7	1	74	80	39
2064	1	3	62	0	1
2064	1	3	65	0	1
2064	1	3	70	0	1
2064	2	4	70	49	4
2064	3	5	70	64	25
2064	3	5	62	64	25
2064	3	5	65	64	25
2064	6	9	47	72	0
2064	6	9	35	0	0
2064	6	9	50	0	0
