tick	time	channel	track	pitch	velocity	instrument
21361	34177	9	6	42	72	0
21415	34264	6	4	60	0	48
21417	34267	4	2	67	0	4
21420	34272	4	2	64	39	4
21421	34273	9	6	35	72	0
21421	34273	9	6	42	0	0
21421	34273	9	6	42	72	0
21448	34316	1	1	65	0	1
21448	34316	1	7	65	0	39
21449	34318	1	1	60	80	1
21449	34318	1	7	60	80	39
21450	34320	5	3	55	53	25
21475	34360	6	4	64	0	48
21477	34363	4	2	64	0	4
21479	34366	1	1	60	0	1
21479	34366	1	1	69	80	1
21479	34366	1	7	60	0	39
21479	34366	1	7	69	80	39
21480	34368	4	2	67	56	4
21480	34368	5	3	60	62	25
21480	34368	5	3	64	68	25
21481	34369	9	6	35	0	0
21481	34369	9	6	38	72	0
21481	34369	9	6	42	0	0
21481	34369	9	6	42	72	0
21509	34414	1	1	69	0	1
21509	34414	1	7	69	0	39
21510	34416	1	1	67	80	1
21510	34416	1	7	67	80	39
21532	34451	7	5	36	0	35
21536	34457	5	3	55	0	25
21537	34459	4	2	67	0	4
21537	34459	5	3	60	0	25
21537	34459	5	3	64	0	25
21539	34462	1	1	67	0	1
21539	34462	1	7	67	0	39
21540	34464	1	1	65	80	1
21540	34464	1	7	65	80	39
21540	34464	4	2	64	45	4
21540	34464	7	5	43	62	35
21541	34465	9	6	38	0	0
21541	34465	9	6	42	0	0
21541	34465	9	6	42	72	0
21569	34510	1	1	65	0	1
21569	34510	1	7	65	0	39
21570	34512	1	1	67	80	1
21570	34512	1	7	67	80	39
21583	34532	4	2	55	0	4
21585	34536	4	2	60	0	4
21597	34555	4	2	64	0	4
21597	34555	7	5	43	0	35
21599	34558	1	1	67	0	1
21599	34558	1	7	67	0	39
21600	34560	1	1	65	80	1
21600	34560	1	7	65	80	39
21600	34560	4	2	53	56	4
21600	34560	7	5	41	68	35
21601	34561	9	6	35	72	0
21601	34561	9	6	42	0	0
21601	34561	9	6	42	72	0
21660	34656	4	2	60	53	4
21661	34657	9	6	42	0	0
21661	34657	9	6	42	72	0
21720	34752	4	2	65	53	4
21721	34753	9	6	35	0	0
21721	34753	9	6	38	72	0
21721	34753	9	6	42	0	0
21721	34753	9	6	42	72	0
21750	34800	7	5	41	0	35
21780	34848	4	2	53	0	4
21780	34848	4	2	69	56	4
21780	34848	7	5	50	65	35
21781	34849	9	6	38	0	0
21781	34849	9	6	42	0	0
21781	34849	9	6	42	72	0
21810	34896	5	3	60	53	25
21810	34896	7	5	48	65	35
21810	34896	7	5	50	0	35
21836	34937	4	2	60	0	4
21839	34942	1	1	65	0	1
21839	34942	1	7	65	0	39
21840	34944	1	1	65	80	1
21840	34944	1	7	65	80	39
21840	34944	4	2	63	53	4
21840	34944	4	2	65	0	4
21840	34944	4	2	69	0	4
21840	34944	4	2	69	56	4
21840	34944	4	2	72	56	4
21840	34944	5	3	60	0	25
21840	34944	5	3	60	53	25
21840	34944	5	3	65	62	25
21840	34944	5	3	69	68	25
21840	34944	6	4	72	44	48
21840	34944	7	5	41	76	35
21840	34944	7	5	48	0	35
21841	34945	9	6	42	0	0
21841	34945	9	6	42	72	0
21898	35036	1	1	65	0	1
21898	35036	1	7	65	0	39
21900	35040	1	1	67	80	1
21900	35040	1	7	67	80	39
21901	35041	9	6	35	72	0
21901	35041	9	6	42	0	0
21901	35041	9	6	42	72	0
21927	35083	5	3	60	0	25
21928	35084	6	4	72	0	48
21957	35131	5	3	65	0	25
21957	35131	5	3	69	0	25
21958	35132	1	1	67	0	1
21958	35132	1	7	67	0	39
21960	35136	1	1	69	80	1
21960	35136	1	7	69	80	39
21960	35136	6	4	77	59	48
21961	35137	9	6	35	0	0
21961	35137	9	6	38	72	0
21961	35137	9	6	42	0	0
21961	35137	9	6	42	72	0
22018	35228	1	1	69	0	1
22018	35228	1	7	69	0	39
22018	35228	6	4	77	0	48
22020	35232	1	1	65	80	1
22020	35232	1	7	65	80	39
22020	35232	6	4	75	52	48
22021	35233	9	6	38	0	0
22021	35233	9	6	42	0	0
22021	35233	9	6	45	72	0
22050	35280	7	5	41	0	35
22051	35281	9	6	45	0	0
22051	35281	9	6	45	72	0
22072	35315	4	2	63	0	4
22074	35318	4	2	69	0	4
22075	35320	4	2	72	0	4
22077	35323	6	4	75	0	48
22079	35326	1	1	65	0	1
22079	35326	1	7	65	0	39
22080	35328	1	1	74	80	1
22080	35328	1	7	74	80	39
22080	35328	4	2	58	56	4
22080	35328	6	4	58	36	48
22080	35328	6	4	70	34	48
22080	35328	6	4	74	48	48
22080	35328	7	5	46	62	35
22081	35329	9	6	35	72	0
22081	35329	9	6	45	0	0
22081	35329	9	6	49	72	0
22139	35422	1	1	74	0	1
22139	35422	1	7	74	0	39
22140	35424	1	1	72	80	1
22140	35424	1	7	72	80	39
22140	35424	4	2	65	53	4
22141	35425	9	6	42	72	0
22141	35425	9	6	49	0	0
22169	35470	1	1	72	0	1
22169	35470	1	7	72	0	39
22170	35472	1	1	74	80	1
22170	35472	1	7	74	80	39
22200	35520	4	2	70	53	4
22201	35521	9	6	35	0	0
22201	35521	9	6	38	72	0
22201	35521	9	6	42	0	0
22201	35521	9	6	42	72	0
22252	35603	4	2	58	0	4
22260	35616	4	2	74	56	4
22261	35617	9	6	38	0	0
22261	35617	9	6	42	0	0
22261	35617	9	6	42	72	0
22281	35649	7	5	46	0	35
22289	35662	1	1	74	0	1
22289	35662	1	7	74	0	39
22290	35664	1	1	65	80	1
22290	35664	1	7	65	80	39
22291	35665	9	6	38	72	0
22291	35665	9	6	42	0	0
22317	35707	4	2	74	0	4
22319	35710	1	1	65	0	1
22319	35710	1	1	76	80	1
22319	35710	1	7	65	0	39
22319	35710	1	7	76	80	39
22320	35712	4	2	55	53	4
22320	35712	4	2	60	53	4
22320	35712	4	2	65	0	4
22320	35712	4	2	67	56	4
22320	35712	4	2	70	0	4
22320	35712	6	4	48	36	48
22320	35712	6	4	58	0	48
22320	35712	6	4	60	34	48
22320	35712	6	4	64	48	48
22320	35712	6	4	70	0	48
22320	35712	6	4	74	0	48
22320	35712	7	5	36	68	35
22321	35713	9	6	35	72	0
22321	35713	9	6	38	0	0
22321	35713	9	6	42	72	0
22351	35761	9	6	38	72	0
22351	35761	9	6	42	0	0
22377	35803	4	2	67	0	4
22379	35806	1	1	74	80	1
22379	35806	1	1	76	0	1
22379	35806	1	7	74	80	39
22379	35806	1	7	76	0	39
22380	35808	4	2	64	39	4
22381	35809	9	6	35	0	0
22381	35809	9	6	35	72	0
22381	35809	9	6	38	0	0
22381	35809	9	6	42	72	0
22409	35854	1	1	74	0	1
22409	35854	1	7	74	0	39
22410	35856	1	1	76	80	1
22410	35856	1	7	76	80	39
22410	35856	5	3	55	53	25
22435	35896	7	5	36	0	35
22437	35899	4	2	64	0	4
22440	35904	4	2	72	56	4
22440	35904	5	3	60	62	25
22440	35904	5	3	64	68	25
22440	35904	7	5	40	65	35
22441	35905	9	6	35	0	0
22441	35905	9	6	38	72	0
22441	35905	9	6	42	0	0
22441	35905	9	6	42	72	0
22496	35993	5	3	55	0	25
22497	35995	4	2	72	0	4
22497	35995	5	3	60	0	25
22497	35995	5	3	64	0	25
22497	35995	7	5	40	0	35
22500	36000	4	2	67	45	4
22500	36000	7	5	31	59	35
22501	36001	9	6	38	0	0
22501	36001	9	6	42	0	0
22501	36001	9	6	42	72	0
22541	36065	6	4	48	0	48
22543	36068	4	2	55	0	4
22545	36072	4	2	60	0	4
22557	36091	4	2	67	0	4
22557	36091	7	5	31	0	35
22559	36094	1	1	76	0	1
22559	36094	1	7	76	0	39
22560	36096	1	1	76	80	1
22560	36096	1	7	76	80	39
22560	36096	4	2	57	56	4
22560	36096	6	4	60	0	48
22560	36096	6	4	64	0	48
22560	36096	6	4	69	34	48
22560	36096	6	4	73	48	48
22560	36096	6	4	76	45	48
22560	36096	7	5	45	65	35
22561	36097	9	6	35	72	0
22561	36097	9	6	42	0	0
22561	36097	9	6	42	72	0
22619	36190	1	1	76	0	1
22619	36190	1	7	76	0	39
22620	36192	1	1	74	80	1
22620	36192	1	7	74	80	39
22620	36192	4	2	64	53	4
22621	36193	9	6	42	0	0
22621	36193	9	6	42	72	0
22649	36238	1	1	74	0	1
22649	36238	1	7	74	0	39
22650	36240	1	1	76	80	1
22650	36240	1	7	76	80	39
22680	36288	4	2	69	53	4
22681	36289	9	6	35	0	0
22681	36289	9	6	38	72	0
22681	36289	9	6	42	0	0
22681	36289	9	6	42	72	0
22732	36371	4	2	57	0	4
22740	36384	4	2	73	56	4
22741	36385	9	6	38	0	0
22741	36385	9	6	42	0	0
22741	36385	9	6	42	72	0
22761	36417	7	5	45	0	35
22769	36430	1	1	76	0	1
22769	36430	1	7	76	0	39
22770	36432	1	1	69	80	1
22770	36432	1	7	69	80	39
22771	36433	9	6	38	72	0
22771	36433	9	6	42	0	0
22797	36475	4	2	73	0	4
22799	36478	1	1	69	0	1
22799	36478	1	7	69	0	39
22800	36480	1	1	77	80	1
22800	36480	1	7	77	80	39
22800	36480	4	2	57	53	4
22800	36480	4	2	62	53	4
22800	36480	4	2	64	0	4
22800	36480	4	2	69	0	4
22800	36480	4	2	69	56	4
22800	36480	6	4	62	34	48
22800	36480	6	4	65	48	48
22800	36480	6	4	69	0	48
22800	36480	6	4	69	45	48
22800	36480	6	4	73	0	48
22800	36480	6	4	76	0	48
22800	36480	7	5	38	65	35
22801	36481	9	6	35	72	0
22801	36481	9	6	38	0	0
22801	36481	9	6	42	72	0
22829	36526	1	1	77	0	1
22829	36526	1	1	79	80	1
22829	36526	1	7	77	0	39
22829	36526	1	7	79	80	39
22831	36529	9	6	38	72	0
22831	36529	9	6	42	0	0
22857	36571	4	2	69	0	4
22859	36574	1	1	79	0	1
22859	36574	1	7	79	0	39
22860	36576	1	1	77	80	1
22860	36576	1	7	77	80	39
22860	36576	4	2	65	39	4
22861	36577	9	6	35	0	0
22861	36577	9	6	35	72	0
22861	36577	9	6	38	0	0
22861	36577	9	6	42	72	0
22889	36622	1	1	76	80	1
22889	36622	1	1	77	0	1
22889	36622	1	7	76	80	39
22889	36622	1	7	77	0	39
22890	36624	5	3	57	53	25
22917	36667	4	2	65	0	4
22919	36670	1	1	76	0	1
22919	36670	1	7	76	0	39
22920	36672	1	1	74	80	1
22920	36672	1	7	74	80	39
22920	36672	4	2	69	56	4
22920	36672	5	3	62	62	25
22920	36672	5	3	65	68	25
22921	36673	9	6	35	0	0
22921	36673	9	6	38	72	0
22921	36673	9	6	42	0	0
22921	36673	9	6	42	72	0
22972	36755	7	5	38	0	35
22976	36761	5	3	57	0	25
22977	36763	4	2	69	0	4
22977	36763	5	3	62	0	25
22977	36763	5	3	65	0	25
22979	36766	1	1	74	0	1
22979	36766	1	7	74	0	39
22980	36768	1	1	72	80	1
22980	36768	1	7	72	80	39
22980	36768	4	2	65	45	4
22980	36768	7	5	33	68	35
22981	36769	9	6	38	0	0
22981	36769	9	6	42	0	0
22981	36769	9	6	42	72	0
23001	36801	6	4	62	0	48
23001	36801	6	4	65	0	48
23021	36833	6	4	69	0	48
23023	36836	4	2	57	0	4
23025	36840	4	2	62	0	4
23037	36859	4	2	65	0	4
23037	36859	7	5	33	0	35
23038	36860	1	1	72	0	1
23038	36860	1	7	72	0	39
23040	36864	1	1	74	80	1
23040	36864	1	7	74	80	39
23040	36864	4	2	58	56	4
23040	36864	6	4	58	41	48
23040	36864	6	4	70	36	48
23040	36864	6	4	74	46	48
23040	36864	7	5	46	72	35
23041	36865	9	6	35	72	0
23041	36865	9	6	42	0	0
23041	36865	9	6	42	72	0
23098	36956	1	1	74	0	1
23098	36956	1	7	74	0	39
23100	36960	1	1	72	80	1
23100	36960	1	7	72	80	39
23100	36960	4	2	65	53	4
23101	36961	9	6	42	0	0
23101	36961	9	6	42	72	0
23129	37006	1	1	72	0	1
23129	37006	1	7	72	0	39
23130	37008	1	1	74	80	1
23130	37008	1	7	74	80	39
23160	37056	4	2	70	53	4
23161	37057	9	6	35	0	0
23161	37057	9	6	38	72	0
23161	37057	9	6	42	0	0
23161	37057	9	6	42	72	0
23189	37102	1	1	74	0	1
23189	37102	1	7	74	0	39
23190	37104	1	1	72	80	1
23190	37104	1	7	72	80	39
23212	37139	4	2	58	0	4
23219	37150	1	1	72	0	1
23219	37150	1	7	72	0	39
23220	37152	1	1	74	80	1
23220	37152	1	7	74	80	39
23220	37152	4	2	74	56	4
23221	37153	9	6	38	0	0
23221	37153	9	6	42	0	0
23221	37153	9	6	42	72	0
23241	37185	7	5	46	0	35
23249	37198	1	1	74	0	1
23249	37198	1	7	74	0	39
23250	37200	1	1	72	80	1
23250	37200	1	7	72	80	39
23251	37201	9	6	38	72	0
23251	37201	9	6	42	0	0
23277	37243	4	2	74	0	4
23279	37246	1	1	72	0	1
23279	37246	1	7	72	0	39
23280	37248	1	1	74	80	1
23280	37248	1	7	74	80	39
23280	37248	4	2	55	53	4
23280	37248	4	2	60	53	4
23280	37248	4	2	65	0	4
23280	37248	4	2	67	56	4
23280	37248	4	2	70	0	4
23280	37248	6	4	48	41	48
23280	37248	6	4	58	0	48
23280	37248	6	4	60	36	48
23280	37248	6	4	64	46	48
23280	37248	6	4	70	0	48
23280	37248	6	4	74	0	48
23280	37248	7	5	36	65	35
23281	37249	9	6	35	72	0
23281	37249	9	6	38	0	0
23281	37249	9	6	42	72	0
23311	37297	9	6	38	72	0
23311	37297	9	6	42	0	0
23337	37339	4	2	67	0	4
23339	37342	1	1	74	0	1
23339	37342	1	7	74	0	39
23340	37344	1	1	72	80	1
23340	37344	1	7	72	80	39
23340	37344	4	2	64	39	4
23341	37345	9	6	35	0	0
23341	37345	9	6	35	72	0
23341	37345	9	6	38	0	0
23341	37345	9	6	42	72	0
23369	37390	1	1	72	0	1
23369	37390	1	7	72	0	39
23370	37392	1	1	67	80	1
23370	37392	1	7	67	80	39
23370	37392	5	3	55	53	25
23395	37432	7	5	36	0	35
23397	37435	4	2	64	0	4
23400	37440	4	2	72	56	4
23400	37440	5	3	60	62	25
23400	37440	5	3	64	68	25
23400	37440	7	5	40	72	35
23401	37441	9	6	35	0	0
23401	37441	9	6	38	72	0
23401	37441	9	6	42	0	0
23401	37441	9	6	42	72	0
23456	37529	5	3	55	0	25
23457	37531	4	2	72	0	4
23457	37531	5	3	60	0	25
23457	37531	5	3	64	0	25
23457	37531	7	5	40	0	35
23459	37534	1	1	67	0	1
23459	37534	1	1	72	80	1
23459	37534	1	7	67	0	39
23459	37534	1	7	72	80	39
23460	37536	4	2	67	45	4
23460	37536	7	5	31	68	35
23461	37537	9	6	38	0	0
23461	37537	9	6	42	0	0
23461	37537	9	6	42	72	0
23489	37582	1	1	72	0	1
23489	37582	1	7	72	0	39
23490	37584	1	1	69	80	1
23490	37584	1	7	69	80	39
23501	37601	6	4	48	0	48
23501	37601	6	4	60	0	48
23501	37601	6	4	64	0	48
23503	37604	4	2	55	0	4
23505	37608	4	2	60	0	4
23517	37627	4	2	67	0	4
23517	37627	7	5	31	0	35
23519	37630	1	1	69	0	1
23519	37630	1	1	69	80	1
23519	37630	1	7	69	0	39
23519	37630	1	7	69	80	39
23520	37632	4	2	53	56	4
23520	37632	6	4	65	44	48
23520	37632	6	4	69	44	48
23520	37632	6	4	72	48	48
23520	37632	7	5	41	65	35
23521	37633	9	6	35	72	0
23521	37633	9	6	42	0	0
23521	37633	9	6	42	72	0
23580	37728	4	2	60	53	4
23581	37729	9	6	42	0	0
23581	37729	9	6	42	72	0
23640	37824	4	2	65	53	4
23641	37825	9	6	35	0	0
23641	37825	9	6	38	72	0
23641	37825	9	6	42	0	0
23641	37825	9	6	42	72	0
23692	37907	4	2	53	0	4
23700	37920	4	2	69	56	4
23701	37921	9	6	38	0	0
23701	37921	9	6	42	0	0
23701	37921	9	6	42	72	0
23721	37953	7	5	41	0	35
23731	37969	9	6	38	72	0
23731	37969	9	6	42	0	0
23757	38011	4	2	69	0	4
23759	38014	1	1	69	0	1
23759	38014	1	7	69	0	39
23760	38016	1	1	65	80	1
23760	38016	1	7	65	80	39
23760	38016	4	2	60	0	4
23760	38016	4	2	60	53	4
23760	38016	4	2	63	53	4
23760	38016	4	2	65	0	4
23760	38016	4	2	72	56	4
23760	38016	6	4	63	44	48
23760	38016	6	4	65	0	48
23760	38016	6	4	69	0	48
23760	38016	6	4	69	44	48
23760	38016	6	4	72	0	48
23760	38016	6	4	72	48	48
23760	38016	7	5	41	65	35
23761	38017	9	6	35	72	0
23761	38017	9	6	38	0	0
23761	38017	9	6	42	72	0
23791	38065	9	6	38	72	0
23791	38065	9	6	42	0	0
23817	38107	4	2	72	0	4
23819	38110	1	1	65	0	1
23819	38110	1	7	65	0	39
23820	38112	1	1	67	80	1
23820	38112	1	7	67	80	39
23820	38112	4	2	69	39	4
23821	38113	9	6	35	0	0
23821	38113	9	6	35	72	0
23821	38113	9	6	38	0	0
23821	38113	9	6	42	72	0
23850	38160	5	3	60	53	25
23877	38203	4	2	69	0	4
23879	38206	1	1	67	0	1
23879	38206	1	7	67	0	39
23880	38208	1	1	69	80	1
23880	38208	1	7	69	80	39
23880	38208	4	2	72	56	4
23880	38208	5	3	65	62	25
23880	38208	5	3	69	68	25
23881	38209	9	6	35	0	0
23881	38209	9	6	38	72	0
23881	38209	9	6	42	0	0
23881	38209	9	6	42	72	0
23936	38297	5	3	60	0	25
23937	38299	4	2	72	0	4
23937	38299	5	3	65	0	25
23937	38299	5	3	69	0	25
23939	38302	1	1	69	0	1
23939	38302	1	7	69	0	39
23940	38304	1	1	65	80	1
23940	38304	1	7	65	80	39
23940	38304	4	2	69	45	4
23941	38305	9	6	38	0	0
23941	38305	9	6	42	0	0
23941	38305	9	6	42	72	0
23952	38323	6	4	63	0	48
23952	38323	6	4	69	0	48
23952	38323	6	4	72	0	48
23961	38337	7	5	41	0	35
23983	38372	4	2	60	0	4
23985	38376	4	2	63	0	4
23997	38395	4	2	69	0	4
23999	38398	1	1	65	0	1
23999	38398	1	7	65	0	39
24000	38400	1	1	74	80	1
24000	38400	1	7	74	80	39
24000	38400	4	2	58	56	4
24000	38400	6	4	58	36	48
24000	38400	6	4	70	34	48
24000	38400	6	4	74	48	48
24000	38400	7	5	46	62	35
24001	38401	9	6	35	72	0
24001	38401	9	6	42	0	0
24001	38401	9	6	42	72	0
24059	38494	1	1	74	0	1
24059	38494	1	7	74	0	39
24060	38496	1	1	72	80	1
24060	38496	1	7	72	80	39
24060	38496	4	2	65	53	4
24061	38497	9	6	42	0	0
24061	38497	9	6	42	72	0
24089	38542	1	1	72	0	1
24089	38542	1	1	74	80	1
24089	38542	1	7	72	0	39
24089	38542	1	7	74	80	39
24120	38592	4	2	70	53	4
24121	38593	9	6	35	0	0
24121	38593	9	6	38	72	0
24121	38593	9	6	42	0	0
24121	38593	9	6	42	72	0
24172	38675	4	2	58	0	4
24180	38688	4	2	74	56	4
24181	38689	9	6	38	0	0
24181	38689	9	6	42	0	0
24181	38689	9	6	42	72	0
24201	38721	7	5	46	0	35
24209	38734	1	1	74	0	1
24209	38734	1	7	74	0	39
24210	38736	1	1	65	80	1
24210	38736	1	7	65	80	39
24211	38737	9	6	38	72	0
24211	38737	9	6	42	0	0
24237	38779	4	2	74	0	4
24238	38780	1	1	65	0	1
24238	38780	1	7	65	0	39
24240	38784	1	1	76	80	1
24240	38784	1	7	76	80	39
24240	38784	4	2	55	53	4
24240	38784	4	2	60	53	4
24240	38784	4	2	65	0	4
24240	38784	4	2	67	56	4
24240	38784	4	2	70	0	4
24240	38784	6	4	48	36	48
24240	38784	6	4	58	0	48
24240	38784	6	4	60	34	48
24240	38784	6	4	64	48	48
24240	38784	6	4	70	0	48
24240	38784	6	4	74	0	48
24240	38784	7	5	36	68	35
24241	38785	9	6	35	72	0
24241	38785	9	6	38	0	0
24241	38785	9	6	42	72	0
24271	38833	9	6	38	72	0
24271	38833	9	6	42	0	0
24297	38875	4	2	67	0	4
24298	38876	1	1	76	0	1
24298	38876	1	7	76	0	39
24300	38880	1	1	74	80	1
24300	38880	1	7	74	80	39
24300	38880	4	2	64	39	4
24301	38881	9	6	35	0	0
24301	38881	9	6	35	72	0
24301	38881	9	6	38	0	0
24301	38881	9	6	42	72	0
24329	38926	1	1	74	0	1
24329	38926	1	7	74	0	39
24330	38928	1	1	76	80	1
24330	38928	1	7	76	80	39
24330	38928	5	3	55	53	25
24355	38968	7	5	36	0	35
24357	38971	4	2	64	0	4
24360	38976	4	2	72	56	4
24360	38976	5	3	60	62	25
24360	38976	5	3	64	68	25
24360	38976	7	5	40	65	35
24361	38977	9	6	35	0	0
24361	38977	9	6	38	72	0
24361	38977	9	6	42	0	0
24361	38977	9	6	42	72	0
24416	39065	5	3	55	0	25
24417	39067	4	2	72	0	4
24417	39067	5	3	60	0	25
24417	39067	5	3	64	0	25
24417	39067	7	5	40	0	35
24420	39072	4	2	67	45	4
24420	39072	7	5	31	59	35
24421	39073	9	6	38	0	0
24421	39073	9	6	42	0	0
24421	39073	9	6	42	72	0
24461	39137	6	4	48	0	48
24463	39140	4	2	55	0	4
24465	39144	4	2	60	0	4
24477	39163	4	2	67	0	4
24477	39163	7	5	31	0	35
24479	39166	1	1	76	0	1
24479	39166	1	7	76	0	39
24480	39168	1	1	76	80	1
24480	39168	1	7	76	80	39
24480	39168	4	2	57	56	4
24480	39168	6	4	60	0	48
24480	39168	6	4	64	0	48
24480	39168	6	4	69	34	48
24480	39168	6	4	73	48	48
24480	39168	6	4	76	45	48
24480	39168	7	5	45	65	35
24481	39169	9	6	35	72	0
24481	39169	9	6	42	0	0
24481	39169	9	6	42	72	0
24539	39262	1	1	76	0	1
24539	39262	1	7	76	0	39
24540	39264	1	1	74	80	1
24540	39264	1	7	74	80	39
24540	39264	4	2	64	53	4
24541	39265	9	6	42	0	0
24541	39265	9	6	42	72	0
24569	39310	1	1	74	0	1
24569	39310	1	7	74	0	39
24570	39312	1	1	76	80	1
24570	39312	1	7	76	80	39
24600	39360	4	2	69	53	4
24601	39361	9	6	35	0	0
24601	39361	9	6	38	72	0
24601	39361	9	6	42	0	0
24601	39361	9	6	42	72	0
24652	39443	4	2	57	0	4
24660	39456	4	2	73	56	4
24661	39457	9	6	38	0	0
24661	39457	9	6	42	0	0
24661	39457	9	6	42	72	0
24681	39489	7	5	45	0	35
24689	39502	1	1	76	0	1
24689	39502	1	7	76	0	39
24690	39504	1	1	69	80	1
24690	39504	1	7	69	80	39
24691	39505	9	6	38	72	0
24691	39505	9	6	42	0	0
24717	39547	4	2	73	0	4
24719	39550	1	1	69	0	1
24719	39550	1	7	69	0	39
24720	39552	1	1	77	80	1
24720	39552	1	7	77	80	39
24720	39552	4	2	57	53	4
24720	39552	4	2	62	53	4
24720	39552	4	2	64	0	4
24720	39552	4	2	69	0	4
24720	39552	4	2	69	56	4
24720	39552	6	4	62	34	48
24720	39552	6	4	65	48	48
24720	39552	6	4	69	0	48
24720	39552	6	4	69	45	48
24720	39552	6	4	73	0	48
24720	39552	6	4	76	0	48
24720	39552	7	5	38	65	35
24721	39553	9	6	35	72	0
24721	39553	9	6	38	0	0
24721	39553	9	6	42	72	0
24749	39598	1	1	77	0	1
24749	39598	1	7	77	0	39
24750	39600	1	1	79	80	1
24750	39600	1	7	79	80	39
24751	39601	9	6	38	72	0
24751	39601	9	6	42	0	0
24777	39643	4	2	69	0	4
24779	39646	1	1	79	0	1
24779	39646	1	7	79	0	39
24780	39648	1	1	77	80	1
24780	39648	1	7	77	80	39
24780	39648	4	2	65	39	4
24781	39649	9	6	35	0	0
24781	39649	9	6	35	72	0
24781	39649	9	6	38	0	0
24781	39649	9	6	42	72	0
24808	39692	1	1	77	0	1
24808	39692	1	7	77	0	39
24810	39696	1	1	76	80	1
24810	39696	1	7	76	80	39
24810	39696	5	3	57	53	25
24837	39739	4	2	65	0	4
24839	39742	1	1	76	0	1
24839	39742	1	7	76	0	39
24840	39744	1	1	74	80	1
24840	39744	1	7	74	80	39
24840	39744	4	2	69	56	4
24840	39744	5	3	62	62	25
24840	39744	5	3	65	68	25
24841	39745	9	6	35	0	0
24841	39745	9	6	38	72	0
24841	39745	9	6	42	0	0
24841	39745	9	6	42	72	0
24892	39827	7	5	38	0	35
24896	39833	5	3	57	0	25
24897	39835	4	2	69	0	4
24897	39835	5	3	62	0	25
24897	39835	5	3	65	0	25
24899	39838	1	1	74	0	1
24899	39838	1	7	74	0	39
24900	39840	1	1	72	80	1
24900	39840	1	7	72	80	39
24900	39840	4	2	65	45	4
24900	39840	7	5	33	68	35
24901	39841	9	6	38	0	0
24901	39841	9	6	42	0	0
24901	39841	9	6	42	72	0
24921	39873	6	4	62	0	48
24921	39873	6	4	65	0	48
24941	39905	6	4	69	0	48
24943	39908	4	2	57	0	4
24945	39912	4	2	62	0	4
24957	39931	4	2	65	0	4
24957	39931	7	5	33	0	35
24959	39934	1	1	72	0	1
24959	39934	1	7	72	0	39
24960	39936	1	1	74	80	1
24960	39936	1	7	74	80	39
24960	39936	4	2	58	56	4
24960	39936	6	4	58	41	48
24960	39936	6	4	70	36	48
24960	39936	6	4	74	46	48
24960	39936	7	5	46	72	35
24961	39937	9	6	35	72	0
24961	39937	9	6	42	0	0
24961	39937	9	6	42	72	0
25019	40030	1	1	74	0	1
25019	40030	1	7	74	0	39
25020	40032	1	1	81	80	1
25020	40032	1	7	81	80	39
25020	40032	4	2	65	53	4
25021	40033	9	6	42	0	0
25021	40033	9	6	42	72	0
25049	40078	1	1	81	0	1
25049	40078	1	7	81	0	39
25050	40080	1	1	81	80	1
25050	40080	1	7	81	80	39
25080	40128	4	2	70	53	4
25081	40129	9	6	35	0	0
25081	40129	9	6	38	72	0
25081	40129	9	6	42	0	0
25081	40129	9	6	42	72	0
25132	40211	4	2	58	0	4
25139	40222	1	1	81	0	1
25139	40222	1	7	81	0	39
25140	40224	1	1	72	80	1
25140	40224	1	7	72	80	39
25140	40224	4	2	74	56	4
25141	40225	9	6	38	0	0
25141	40225	9	6	42	0	0
25141	40225	9	6	42	72	0
25161	40257	7	5	46	0	35
25171	40273	9	6	38	72	0
25171	40273	9	6	42	0	0
25197	40315	4	2	74	0	4
25199	40318	1	1	72	0	1
25199	40318	1	7	72	0	39
25200	40320	1	1	74	80	1
25200	40320	1	7	74	80	39
25200	40320	4	2	55	53	4
25200	40320	4	2	60	53	4
25200	40320	4	2	65	0	4
25200	40320	4	2	67	56	4
25200	40320	4	2	70	0	4
25200	40320	6	4	48	41	48
25200	40320	6	4	58	0	48
25200	40320	6	4	60	36	48
25200	40320	6	4	64	46	48
25200	40320	6	4	70	0	48
25200	40320	6	4	74	0	48
25200	40320	7	5	36	65	35
25201	40321	9	6	35	72	0
25201	40321	9	6	38	0	0
25201	40321	9	6	42	72	0
25231	40369	9	6	38	72	0
25231	40369	9	6	42	0	0
25257	40411	4	2	67	0	4
25259	40414	1	1	74	0	1
25259	40414	1	7	74	0	39
25260	40416	1	1	81	80	1
25260	40416	1	7	81	80	39
25260	40416	4	2	64	39	4
25261	40417	9	6	35	0	0
25261	40417	9	6	35	72	0
25261	40417	9	6	38	0	0
25261	40417	9	6	42	72	0
25289	40462	1	1	81	0	1
25289	40462	1	7	81	0	39
25290	40464	1	1	81	80	1
25290	40464	1	7	81	80	39
25290	40464	5	3	55	53	25
25315	40504	7	5	36	0	35
25317	40507	4	2	64	0	4
25320	40512	4	2	72	56	4
25320	40512	5	3	60	62	25
25320	40512	5	3	64	68	25
25320	40512	7	5	40	72	35
25321	40513	9	6	35	0	0
25321	40513	9	6	38	72	0
25321	40513	9	6	42	0	0
25321	40513	9	6	42	72	0
25376	40601	5	3	55	0	25
25377	40603	4	2	72	0	4
25377	40603	5	3	60	0	25
25377	40603	5	3	64	0	25
25377	40603	7	5	40	0	35
