17625000	1	1	72	80	1
17993750	1	1	72	0	1
18000000	1	1	76	80	1
18181250	1	1	76	0	1
18187500	1	1	77	80	1
18368750	1	1	77	0	1
18375000	1	1	79	80	1
18556250	1	1	79	0	1
18562500	1	1	81	80	1
18931250	1	1	81	0	1
18937500	1	1	72	80	1
19118750	1	1	72	0	1
19125000	1	1	84	80	1
19306250	1	1	84	0	1
19312500	1	1	81	80	1
20993750	1	1	81	0	1
21000000	1	1	62	80	1
21000000	1	1	67	80	1
22493750	1	1	62	0	1
22493750	1	1	67	0	1
22500000	1	1	62	80	1
22500000	1	1	66	80	1
23987500	1	1	62	0	1
23987500	1	1	66	0	1
24000000	1	1	67	80	1
24556250	1	1	67	0	1
24556250	1	1	65	80	1
24743750	1	1	65	0	1
24750000	1	1	67	80	1
25306250	1	1	67	0	1
25312500	1	1	65	80	1
25493750	1	1	65	0	1
25493750	1	1	67	80	1
25868750	1	1	67	0	1
25875000	1	1	69	80	1
26243750	1	1	69	0	1
26250000	1	1	72	80	1
26618750	1	1	72	0	1
26625000	1	1	69	80	1
26806250	1	1	69	0	1
26812500	1	1	67	80	1
26993750	1	1	67	0	1
27000000	1	1	67	80	1
27556250	1	1	67	0	1
27562500	1	1	65	80	1
27743750	1	1	65	0	1
27750000	1	1	67	80	1
28306250	1	1	67	0	1
28312500	1	1	65	80	1
28493750	1	1	65	0	1
28500000	1	1	67	80	1
28681250	1	1	67	0	1
28687500	1	1	69	80	1
28868750	1	1	69	0	1
28875000	1	1	67	80	1
29056250	1	1	67	0	1
29062500	1	1	65	80	1
29243750	1	1	65	0	1
29250000	1	1	60	80	1
29993750	1	1	60	0	1
30000000	1	1	67	80	1
30556250	1	1	67	0	1
30562500	1	1	65	80	1
30743750	1	1	65	0	1
30750000	1	1	67	80	1
31306250	1	1	67	0	1
31312500	1	1	65	80	1
31493750	1	1	65	0	1
31500000	1	1	67	80	1
31868750	1	1	67	0	1
31875000	1	1	69	80	1
32243750	1	1	69	0	1
32243750	1	1	72	80	1
32618750	1	1	72	0	1
32618750	1	1	69	80	1
32806250	1	1	69	0	1
32812500	1	1	67	80	1
32993750	1	1	67	0	1
33000000	1	1	67	80	1
33550000	1	1	67	0	1
33556250	1	1	69	80	1
33743750	1	1	69	0	1
33750000	1	1	67	80	1
34118750	1	1	67	0	1
34125000	1	1	65	80	1
34300000	1	1	65	0	1
34312500	1	1	67	80	1
34487500	1	1	67	0	1
34500000	1	1	67	80	1
35993750	1	1	67	0	1
36000000	1	1	67	80	1
36556250	1	1	67	0	1
36562500	1	1	65	80	1
36743750	1	1	65	0	1
36743750	1	1	67	80	1
37306250	1	1	67	0	1
37312500	1	1	65	80	1
37493750	1	1	65	0	1
37500000	1	1	67	80	1
37868750	1	1	67	0	1
37875000	1	1	69	80	1
38243750	1	1	69	0	1
38250000	1	1	72	80	1
38618750	1	1	72	0	1
38625000	1	1	69	80	1
38806250	1	1	69	0	1
38812500	1	1	67	80	1
38993750	1	1	67	0	1
39000000	1	1	67	80	1
39556250	1	1	67	0	1
39562500	1	1	69	80	1
39737500	1	1	69	0	1
39750000	1	1	67	80	1
40118750	1	1	67	0	1
40125000	1	1	65	80	1
40306250	1	1	65	0	1
40306250	1	1	62	80	1
40493750	1	1	62	0	1
40500000	1	1	62	80	1
41243750	1	1	62	0	1
41250000	1	1	69	80	1
41431250	1	1	69	0	1
41437500	1	1	67	80	1
41612500	1	1	67	0	1
41625000	1	1	65	80	1
41806250	1	1	65	0	1
41812500	1	1	67	80	1
41993750	1	1	67	0	1
41993750	1	1	65	80	1
42743750	1	1	65	0	1
42750000	1	1	69	80	1
42931250	1	1	69	0	1
42937500	1	1	67	80	1
43118750	1	1	67	0	1
43125000	1	1	65	80	1
43300000	1	1	65	0	1
43312500	1	1	67	80	1
43493750	1	1	67	0	1
43500000	1	1	65	80	1
44056250	1	1	65	0	1
44062500	1	1	60	80	1
44243750	1	1	60	0	1
44250000	1	1	69	80	1
44431250	1	1	69	0	1
44437500	1	1	67	80	1
44618750	1	1	67	0	1
44625000	1	1	65	80	1
44806250	1	1	65	0	1
44812500	1	1	67	80	1
44993750	1	1	67	0	1
45000000	1	1	65	80	1
46493750	1	1	65	0	1
46500000	1	1	65	80	1
46862500	1	1	65	0	1
46875000	1	1	67	80	1
47243750	1	1	67	0	1
47250000	1	1	69	80	1
47618750	1	1	69	0	1
47625000	1	1	65	80	1
47993750	1	1	65	0	1
48000000	1	1	74	80	1
48368750	1	1	74	0	1
48375000	1	1	72	80	1
48556250	1	1	72	0	1
48562500	1	1	74	80	1
49306250	1	1	74	0	1
49306250	1	1	65	80	1
49493750	1	1	65	0	1
49500000	1	1	76	80	1
49868750	1	1	76	0	1
49875000	1	1	74	80	1
50056250	1	1	74	0	1
50062500	1	1	76	80	1
50993750	1	1	76	0	1
50993750	1	1	76	80	1
51368750	1	1	76	0	1
51375000	1	1	74	80	1
51556250	1	1	74	0	1
51562500	1	1	76	80	1
52306250	1	1	76	0	1
52312500	1	1	69	80	1
52493750	1	1	69	0	1
52500000	1	1	77	80	1
52681250	1	1	77	0	1
52687500	1	1	79	80	1
52868750	1	1	79	0	1
52875000	1	1	77	80	1
53056250	1	1	77	0	1
53062500	1	1	76	80	1
53243750	1	1	76	0	1
53250000	1	1	74	80	1
53618750	1	1	74	0	1
53625000	1	1	72	80	1
53993750	1	1	72	0	1
54000000	1	1	74	80	1
54368750	1	1	74	0	1
54375000	1	1	72	80	1
54556250	1	1	72	0	1
54562500	1	1	74	80	1
54931250	1	1	74	0	1
54937500	1	1	72	80	1
55118750	1	1	72	0	1
55125000	1	1	74	80	1
55306250	1	1	74	0	1
55312500	1	1	72	80	1
55493750	1	1	72	0	1
55500000	1	1	74	80	1
55868750	1	1	74	0	1
55875000	1	1	72	80	1
56056250	1	1	72	0	1
56062500	1	1	67	80	1
56618750	1	1	67	0	1
56625000	1	1	72	80	1
56806250	1	1	72	0	1
56812500	1	1	69	80	1
56993750	1	1	69	0	1
57000000	1	1	69	80	1
58493750	1	1	69	0	1
58500000	1	1	65	80	1
58868750	1	1	65	0	1
58875000	1	1	67	80	1
59243750	1	1	67	0	1
59250000	1	1	69	80	1
59618750	1	1	69	0	1
59625000	1	1	65	80	1
59993750	1	1	65	0	1
60000000	1	1	74	80	1
60368750	1	1	74	0	1
60375000	1	1	72	80	1
60556250	1	1	72	0	1
60562500	1	1	74	80	1
61306250	1	1	74	0	1
61312500	1	1	65	80	1
61493750	1	1	65	0	1
61500000	1	1	76	80	1
61868750	1	1	76	0	1
61875000	1	1	74	80	1
